@relation 'actinopterygii'

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute class hierarchical perciformes/pomacentridae/chromis/c-chrysura,perciformes/acanthuridae/acanthurus/a-nigrofuscus,perciformes/chaetodontidae/chaetodon/c-lunulatus,beryciformes/holocentridae/myripristis/m-kuntee,perciformes/chaetodontidae/chaetodon/c-trifascialis,perciformes/pomacentridae/dascyllus/d-reticulatus,perciformes/pomacentridae/plectroglyphidodon/p-dickii,perciformes/pomacentridae/amphiprion/a-clarkii,perciformes/acanthuridae/zebrasoma/z-scopas,perciformes/pomacentridae/neoglyphidodon/n-nigroris,perciformes/pomacentridae/dascyllus/d-aruanus,perciformes/pomacentridae/abudefduf/a-vaigiensis,perciformes/pempheridae/pempheris/p-vanicolensis,perciformes/labridae/hemigymnus/h-melapterus,perciformes/chaetodontidae/chaetodon/c-speculum

@data
0.1141,0.392941,0.953048,14.836782,0.856588,6.558824,59.363137,2.38621,3.89681,0.332488,0.694503,-0.580572,0.97915,0.954428,1.70233,perciformes/pomacentridae/dascyllus/d-aruanus
0.204318,0.150394,0.960465,20.85033,0.92855,8.737179,83.796022,1.888545,2.891729,0.129982,0.421808,-0.687053,0.975455,0.970189,1.76426,perciformes/pomacentridae/chromis/c-chrysura
0.119523,0.243341,0.966398,18.540675,0.896617,7.756474,74.403163,2.295964,3.598289,0.205761,0.54997,-0.665221,0.986057,0.968979,1.874182,perciformes/pomacentridae/chromis/c-chrysura
0.210411,0.057231,0.982442,13.275329,0.971458,6.856369,53.471631,1.732617,2.557502,0.058579,0.219243,-0.838952,0.987511,0.982961,1.789406,perciformes/pomacentridae/dascyllus/d-reticulatus
0.081499,0.670899,0.898178,18.233638,0.800761,7.761496,72.747769,2.474906,4.288664,0.575594,0.875684,-0.457376,0.959885,0.90296,1.850694,perciformes/pomacentridae/dascyllus/d-aruanus
0.296584,0.096809,0.975941,40.527246,0.957158,12.443395,162.788911,1.599578,2.410494,0.090549,0.303673,-0.779661,0.976752,0.977603,1.744432,perciformes/pomacentridae/chromis/c-chrysura
0.215762,0.123254,0.966997,15.544439,0.939226,7.427776,62.51776,1.77074,2.682891,0.10842,0.373514,-0.715284,0.974467,0.976314,1.832724,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.213189,0.146076,0.95475,24.091977,0.928633,9.513418,96.815443,1.805124,2.759578,0.125878,0.416219,-0.676955,0.969861,0.9589,1.818176,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.49915,0.112231,0.897031,44.654776,0.945228,13.314292,179.338038,1.160676,1.794351,0.100358,0.350389,-0.605507,0.888537,0.916183,1.762479,beryciformes/holocentridae/myripristis/m-kuntee
0.206038,0.099774,0.974115,15.642138,0.950113,7.437966,62.932674,1.864013,2.788977,0.090456,0.324587,-0.768891,0.984534,0.975752,1.904338,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.158625,0.120655,0.97692,15.804146,0.943519,7.294951,63.550887,2.121245,3.192792,0.107719,0.363204,-0.769573,0.990743,0.981228,1.758978,perciformes/pomacentridae/amphiprion/a-clarkii
0.311386,0.113654,0.974494,13.201483,0.945297,6.656511,53.107332,1.545532,2.351708,0.10175,0.352076,-0.719706,0.963806,0.981107,1.814165,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.130086,0.388367,0.943972,20.088079,0.85402,8.185327,80.474554,2.315872,3.790024,0.326993,0.696223,-0.549781,0.971342,0.948723,1.799663,perciformes/pomacentridae/amphiprion/a-clarkii
0.165663,0.169055,0.960872,24.748812,0.924867,9.53673,99.421262,2.116385,3.255567,0.14633,0.445133,-0.696668,0.984482,0.964825,1.910502,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.084538,0.908325,0.866391,21.002804,0.77332,8.422584,83.628325,2.442008,4.351779,0.792084,0.971844,-0.390111,0.937362,0.876977,1.776191,perciformes/pomacentridae/amphiprion/a-clarkii
0.307536,0.125428,0.980967,30.424755,0.938033,10.448491,122.225646,1.496404,2.28688,0.110007,0.377874,-0.73096,0.963453,0.982166,1.902966,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.141924,0.409231,0.93204,20.337472,0.854896,8.356308,81.461949,2.22168,3.661545,0.347369,0.70435,-0.553797,0.969251,0.939323,1.723635,perciformes/pomacentridae/chromis/c-chrysura
0.109917,0.202217,0.971105,24.370267,0.916486,9.168225,97.850888,2.375592,3.670601,0.174639,0.484654,-0.712076,0.991328,0.973485,1.859137,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.253249,0.22037,0.967194,42.621272,0.918704,12.563228,171.048942,1.802002,2.859303,0.19294,0.488544,-0.665834,0.970764,0.971748,1.716137,perciformes/pomacentridae/dascyllus/d-reticulatus
0.266611,0.076263,0.974372,19.126004,0.962273,8.430808,76.953704,1.565765,2.337205,0.07299,0.269176,-0.784389,0.9752,0.977438,1.823958,perciformes/pomacentridae/dascyllus/d-reticulatus
0.214465,0.169044,0.958883,20.842988,0.926161,8.700122,83.745687,1.894364,2.926396,0.14686,0.44068,-0.677174,0.97469,0.962717,1.730775,perciformes/pomacentridae/amphiprion/a-clarkii
0.165643,0.169288,0.960822,24.748163,0.924862,9.536544,99.41842,2.116536,3.255838,0.146552,0.445245,-0.69662,0.984481,0.964802,1.910499,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.35345,0.382788,0.968599,44.373539,0.897941,12.405164,177.885714,1.712123,2.827621,0.33998,0.592469,-0.619365,0.959633,0.972898,1.742309,perciformes/pomacentridae/amphiprion/a-clarkii
0.310312,0.133075,0.88742,12.476645,0.933463,6.926357,50.205426,1.475121,2.261224,0.115431,0.392191,-0.605042,0.927016,0.889287,1.718097,perciformes/pomacentridae/amphiprion/a-clarkii
0.10362,0.240155,0.973703,30.474984,0.906821,10.211401,122.297018,2.381701,3.724926,0.206987,0.527482,-0.688861,0.98997,0.975056,1.844619,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.395051,0.09292,0.953684,29.545806,0.953835,10.716323,118.759095,1.366185,2.065953,0.085438,0.309262,-0.714113,0.948263,0.958155,1.827363,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.116614,0.457207,0.934147,22.979598,0.851669,8.864865,92.014264,2.301224,3.84233,0.392033,0.729706,-0.535369,0.969399,0.951768,1.712576,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.308115,0.092337,0.935521,18.681668,0.953831,8.508429,75.165134,1.412516,2.130167,0.084878,0.307912,-0.70033,0.948319,0.937456,1.869066,beryciformes/holocentridae/myripristis/m-kuntee
0.430874,0.446104,0.929687,51.145323,0.868117,13.883766,205.001948,1.490815,2.535748,0.38819,0.690354,-0.521825,0.912741,0.939828,1.688621,perciformes/pomacentridae/amphiprion/a-clarkii
0.161274,0.136533,0.973889,18.913455,0.935092,8.10564,76.022911,2.026781,3.071905,0.119425,0.396139,-0.734591,0.985773,0.97638,1.866535,perciformes/pomacentridae/dascyllus/d-reticulatus
0.161966,0.42651,0.967771,32.866394,0.89126,10.278118,131.680471,2.003216,3.234782,0.37935,0.619634,-0.617652,0.971834,0.974802,1.768968,perciformes/pomacentridae/dascyllus/d-reticulatus
0.389941,0.047554,0.942093,32.234923,0.976223,11.313859,129.598279,1.139595,1.691642,0.051291,0.19125,-0.791031,0.943771,0.972454,1.771625,beryciformes/holocentridae/myripristis/m-kuntee
0.14977,0.362735,0.858818,43.760704,0.848171,13.065983,175.495726,1.905059,3.160188,0.299984,0.685805,-0.438329,0.911234,0.860546,1.738284,perciformes/pomacentridae/abudefduf/a-vaigiensis
0.225214,0.136792,0.940788,21.142882,0.931604,8.972787,84.994557,1.741847,2.649747,0.118219,0.399098,-0.66792,0.964291,0.95358,1.861354,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.09978,0.554263,0.942035,24.05772,0.829956,8.812294,96.22641,2.392847,4.027644,0.475972,0.798081,-0.548068,0.975806,0.943934,1.708221,perciformes/pomacentridae/dascyllus/d-aruanus
0.385496,0.040706,0.957477,19.670593,0.979647,8.792977,79.190252,1.118165,1.653877,0.046154,0.170181,-0.814734,0.947137,0.961437,1.815567,perciformes/labridae/hemigymnus/h-melapterus
0.076589,0.857063,0.875519,16.546214,0.755057,7.271049,65.781259,2.469791,4.375905,0.735066,0.97419,-0.375574,0.931559,0.878089,1.662418,perciformes/pomacentridae/amphiprion/a-clarkii
0.245911,0.100953,0.978979,15.226589,0.950224,7.193737,61.254036,1.716833,2.582115,0.091632,0.326906,-0.758994,0.978523,0.984468,1.778611,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.163091,0.341435,0.955362,24.662589,0.883823,9.161013,98.880506,2.197363,3.559261,0.294486,0.623483,-0.619403,0.979276,0.958486,1.739609,perciformes/pomacentridae/chromis/c-chrysura
0.293627,0.122381,0.905887,19.229106,0.939095,8.651905,77.33381,1.509103,2.301231,0.10753,0.371955,-0.638902,0.940596,0.917159,1.750574,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.181607,0.214626,0.950558,27.513695,0.908377,10.09966,110.470408,2.006919,3.14884,0.183142,0.509959,-0.634215,0.972781,0.959708,1.897729,perciformes/pomacentridae/amphiprion/a-clarkii
0.191509,0.133245,0.979209,30.116425,0.935757,10.406609,120.98189,1.934549,2.933108,0.11655,0.391435,-0.737143,0.983577,0.981753,1.81506,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.22771,0.133745,0.975529,22.153962,0.933436,8.845165,89.033951,1.829031,2.773994,0.116062,0.393864,-0.718472,0.977454,0.981005,1.722713,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.188019,0.496758,0.930004,15.104782,0.906111,6.830165,60.348278,1.953752,3.16993,0.453824,0.576047,-0.662078,0.97806,0.971467,1.844576,perciformes/pomacentridae/chromis/c-chrysura
0.218732,0.152697,0.97678,21.41872,0.933412,8.547281,86.055412,1.973748,3.021529,0.134232,0.412029,-0.723383,0.983578,0.979282,1.935922,perciformes/pomacentridae/neoglyphidodon/n-nigroris
0.395799,0.099052,0.931898,30.457394,0.956935,10.936324,122.413066,1.27069,1.942983,0.092623,0.304369,-0.704522,0.937637,0.945214,1.784889,beryciformes/holocentridae/myripristis/m-kuntee
0.11646,0.245158,0.969752,20.558822,0.902704,8.156855,82.498959,2.361666,3.701114,0.210028,0.540849,-0.683282,0.989208,0.971028,1.817775,perciformes/pomacentridae/amphiprion/a-clarkii
0.305932,0.062643,0.978651,18.11277,0.96885,8.191067,72.899401,1.454681,2.162234,0.062678,0.234028,-0.811597,0.973567,0.980874,1.798121,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.263244,0.158382,0.972185,30.724865,0.923148,10.591131,123.402047,1.662521,2.56315,0.135386,0.437515,-0.68116,0.963941,0.98102,1.772371,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.130842,0.317231,0.962281,13.660692,0.879273,6.181206,54.710887,2.315628,3.69638,0.26941,0.619558,-0.621739,0.98203,0.963463,1.741407,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.230379,0.143468,0.926644,23.423032,0.93022,9.506512,94.14184,1.750526,2.680027,0.12404,0.411237,-0.655532,0.962662,0.934605,1.786094,beryciformes/holocentridae/myripristis/m-kuntee
0.348049,0.102651,0.972258,27.43338,0.956193,10.147229,110.264096,1.394796,2.12303,0.095745,0.310725,-0.752451,0.96061,0.973925,1.831343,perciformes/pomacentridae/chromis/c-chrysura
0.216424,0.289293,0.934329,16.135333,0.88237,7.496566,64.719596,2.018181,3.252596,0.243857,0.602344,-0.558829,0.959029,0.942421,1.864515,perciformes/pomacentridae/amphiprion/a-clarkii
0.230418,0.16647,0.983512,32.290176,0.932736,10.470001,129.647633,1.799565,2.781869,0.147132,0.423307,-0.729109,0.979238,0.986677,1.846401,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.256438,0.113811,0.99043,29.091252,0.961398,9.653158,116.853545,1.603178,2.43847,0.108652,0.290547,-0.812895,0.982114,0.994428,1.818017,perciformes/pempheridae/pempheris/p-vanicolensis
0.287022,0.108999,0.964282,37.980099,0.9455,12.106725,152.567089,1.662011,2.506774,0.097375,0.344418,-0.722758,0.970258,0.967143,1.82596,beryciformes/holocentridae/myripristis/m-kuntee
0.323867,0.110408,0.975456,14.69124,0.946061,7.085903,59.096443,1.472644,2.239371,0.098958,0.34664,-0.727982,0.960699,0.978896,1.713795,perciformes/pomacentridae/dascyllus/d-reticulatus
0.192455,0.083599,0.990922,15.548742,0.961993,6.647702,62.525874,1.951404,2.908771,0.079919,0.27612,-0.827617,0.991735,0.991813,1.838604,perciformes/pomacentridae/dascyllus/d-reticulatus
0.31442,0.173805,0.967429,46.360573,0.931783,13.251311,186.095717,1.616816,2.536988,0.153773,0.429529,-0.688707,0.96457,0.973208,1.784628,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.300105,0.305043,0.978254,37.786766,0.918536,11.12596,151.536418,1.669276,2.662716,0.274185,0.508736,-0.67826,0.966934,0.980839,1.770878,perciformes/pomacentridae/dascyllus/d-reticulatus
0.256582,0.111974,0.951472,37.1515,0.944013,12.030883,149.244979,1.632636,2.46737,0.099606,0.350623,-0.703281,0.964981,0.95673,1.811521,beryciformes/holocentridae/myripristis/m-kuntee
0.181217,0.082719,0.978997,20.424795,0.95864,8.623244,82.154436,1.849301,2.750696,0.077664,0.285361,-0.797887,0.986938,0.980887,1.886813,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.34172,0.100746,0.912952,30.049636,0.949627,10.888682,120.777363,1.362949,2.067066,0.091185,0.32672,-0.66106,0.932799,0.916779,1.684713,beryciformes/holocentridae/myripristis/m-kuntee
0.226725,0.13059,0.971415,23.885789,0.935034,9.326749,95.994513,1.818446,2.756164,0.113705,0.387907,-0.714226,0.976323,0.976861,1.815735,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.204894,0.124393,0.983573,27.665192,0.938386,9.80449,111.14818,1.875951,2.833823,0.109163,0.375907,-0.748685,0.983019,0.986342,1.82356,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.197574,0.116796,0.958023,21.049465,0.94327,8.898776,84.636263,1.786943,2.70326,0.103918,0.359461,-0.725929,0.976761,0.963444,1.950186,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.308694,0.114073,0.975908,25.930861,0.943142,9.739687,104.217126,1.634204,2.472695,0.101254,0.355168,-0.733661,0.971095,0.981088,1.789106,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.229645,0.124094,0.966616,20.696526,0.940463,8.711796,83.205521,1.694277,2.576899,0.109741,0.373062,-0.72177,0.972385,0.972767,1.756477,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.295097,0.143878,0.930144,15.726384,0.934184,7.698469,63.241837,1.540375,2.386978,0.126084,0.404954,-0.666866,0.952991,0.948997,1.727781,perciformes/pomacentridae/amphiprion/a-clarkii
0.205108,0.083734,0.96935,12.40777,0.95827,6.67709,49.963688,1.7379,2.592085,0.078483,0.287843,-0.778518,0.981463,0.973395,1.848079,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.2035,0.103614,0.975653,32.362791,0.948193,11.028515,130.035855,1.831442,2.745826,0.093335,0.332951,-0.757723,0.982294,0.976972,1.805032,beryciformes/holocentridae/myripristis/m-kuntee
0.272752,0.263797,0.90607,23.199231,0.886012,9.368275,93.117667,1.781449,2.870401,0.220936,0.580162,-0.528327,0.934165,0.907195,1.636711,perciformes/pomacentridae/amphiprion/a-clarkii
0.229863,0.146744,0.947951,36.128513,0.928501,11.815789,145.104817,1.759566,2.695376,0.126464,0.417281,-0.666175,0.965547,0.951572,1.761659,beryciformes/holocentridae/myripristis/m-kuntee
0.255409,0.080776,0.97629,14.315907,0.959612,7.134061,57.627754,1.587794,2.371478,0.076207,0.28066,-0.778198,0.975317,0.978808,1.900101,perciformes/pomacentridae/dascyllus/d-reticulatus
0.235472,0.126588,0.973133,28.653552,0.939065,10.287508,115.129613,1.835176,2.784589,0.111549,0.378342,-0.731799,0.979688,0.978013,1.783181,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.208849,0.138107,0.95574,33.33086,0.930946,11.304348,133.890878,1.871211,2.837695,0.119206,0.401513,-0.69405,0.975199,0.957972,1.831694,beryciformes/holocentridae/myripristis/m-kuntee
0.215796,0.169815,0.96845,22.041354,0.918634,8.829004,88.546438,1.994048,3.061996,0.144462,0.455413,-0.685218,0.979231,0.974409,1.670349,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.104514,0.687,0.8962,13.916479,0.7921,6.545,55.387,2.276423,3.986587,0.587375,0.88995,-0.43323,0.943246,0.900816,1.650157,perciformes/pomacentridae/dascyllus/d-aruanus
0.133827,0.233194,0.972385,29.920852,0.90181,10.17,120.084861,2.235152,3.490569,0.198194,0.535123,-0.67818,0.985989,0.97443,1.753857,perciformes/pomacentridae/dascyllus/d-reticulatus
0.183641,0.172414,0.952623,15.719378,0.921715,7.487729,63.172103,2.002479,3.091493,0.148236,0.454429,-0.676323,0.978539,0.954241,1.922551,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.207501,0.077134,0.982963,25.115426,0.963559,9.591948,100.983092,1.755796,2.618321,0.074361,0.266333,-0.811339,0.985884,0.984301,1.727236,perciformes/pomacentridae/dascyllus/d-reticulatus
0.207651,0.156803,0.941872,24.139854,0.926449,9.579252,97.00034,1.921633,2.939965,0.135268,0.428093,-0.681253,0.975729,0.95574,1.886183,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.22504,0.104463,0.955014,23.278873,0.947768,9.437164,93.599873,1.742488,2.618342,0.093973,0.334781,-0.729568,0.974973,0.963619,1.842217,beryciformes/holocentridae/myripristis/m-kuntee
0.211722,0.74552,0.915313,13.510199,0.906544,6.06734,53.673509,1.969337,3.214433,0.694891,0.586851,-0.672951,0.98062,0.971671,1.854524,perciformes/pomacentridae/chromis/c-chrysura
0.226957,0.155717,0.969427,8.972626,0.932143,5.101149,36.052632,1.826545,2.817197,0.136587,0.418549,-0.711017,0.977399,0.973034,1.843786,perciformes/pomacentridae/chromis/c-chrysura
0.260701,0.161929,0.979268,23.657578,0.948482,8.919947,95.024903,1.646302,2.527974,0.149341,0.358622,-0.768324,0.978425,0.979986,1.826473,perciformes/pomacentridae/chromis/c-chrysura
0.26968,0.118466,0.938324,27.741685,0.942623,10.38138,111.496134,1.600162,2.435975,0.105248,0.362625,-0.681558,0.958864,0.9439,1.922948,beryciformes/holocentridae/myripristis/m-kuntee
0.139279,0.528846,0.904124,11.223952,0.820542,5.850524,44.731643,2.085508,3.573202,0.447662,0.800221,-0.460928,0.939347,0.909787,1.687405,perciformes/pomacentridae/dascyllus/d-aruanus
0.324547,0.316498,0.947412,45.439296,0.888215,13.058923,182.255892,1.501932,2.447474,0.272359,0.603641,-0.57415,0.927734,0.958437,1.709611,perciformes/pomacentridae/amphiprion/a-clarkii
0.228212,0.091726,0.983719,13.701894,0.955148,6.629723,55.129232,1.785919,2.671815,0.084841,0.305446,-0.785839,0.984136,0.98579,1.869565,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.125991,0.528226,0.885031,35.714269,0.843121,11.592742,143.052419,2.196433,3.733342,0.456653,0.766546,-0.497536,0.956887,0.907351,1.737274,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.227925,0.147745,0.939104,23.581252,0.926895,9.490246,94.769428,1.802616,2.753354,0.126754,0.419512,-0.658218,0.96586,0.942293,1.833199,beryciformes/holocentridae/myripristis/m-kuntee
0.310868,0.298024,0.980563,37.38614,0.921398,10.934426,149.928962,1.618398,2.574862,0.268567,0.495477,-0.692604,0.966777,0.983026,1.769146,perciformes/pomacentridae/dascyllus/d-reticulatus
0.160043,0.091487,0.9909,18.215655,0.958507,7.294592,73.226068,2.154707,3.213713,0.086015,0.294769,-0.826068,0.994556,0.993178,1.837473,perciformes/pomacentridae/dascyllus/d-reticulatus
0.274443,0.130816,0.970767,20.824487,0.939718,8.653776,83.707018,1.670678,2.554266,0.115873,0.380917,-0.709306,0.96935,0.976722,1.928943,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.135215,0.211443,0.955269,31.478757,0.905603,10.822962,126.379044,2.175003,3.385068,0.178926,0.512673,-0.651114,0.980774,0.95981,1.809415,perciformes/pomacentridae/amphiprion/a-clarkii
0.219409,0.215976,0.966724,11.307638,0.925015,5.710125,45.37048,1.888241,2.967101,0.191414,0.465969,-0.696734,0.978826,0.972506,1.764212,perciformes/pomacentridae/chromis/c-chrysura
0.09904,0.447098,0.920914,26.224174,0.843758,9.705444,105.055213,2.368281,3.922625,0.379069,0.735021,-0.524004,0.96865,0.921134,1.71438,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.265367,0.220168,0.973504,34.494014,0.931424,11.047479,138.445378,1.702504,2.688745,0.198083,0.444431,-0.702651,0.97245,0.978465,1.951356,perciformes/pempheridae/pempheris/p-vanicolensis
0.323852,0.088909,0.929864,23.825173,0.955764,9.662727,95.814727,1.445556,2.176204,0.082398,0.300042,-0.711392,0.953696,0.941351,1.805739,beryciformes/holocentridae/myripristis/m-kuntee
0.07352,0.711936,0.9149,22.972098,0.801484,8.700537,91.719264,2.538136,4.373792,0.615446,0.884722,-0.48679,0.969555,0.929151,1.735119,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.313979,0.161104,0.887496,28.899358,0.927783,10.648852,116.100907,1.470532,2.310247,0.139926,0.43317,-0.592919,0.925904,0.90196,1.721536,perciformes/chaetodontidae/chaetodon/c-trifascialis
0.227195,0.117942,0.987542,36.067077,0.950832,11.226532,144.85105,1.817107,2.75588,0.108184,0.337589,-0.779233,0.985063,0.989112,1.784052,perciformes/pomacentridae/dascyllus/d-reticulatus
0.444035,0.205517,0.953036,40.793635,0.917655,12.457931,163.746667,1.46818,2.352982,0.178269,0.484945,-0.605486,0.932951,0.9565,1.748747,perciformes/pomacentridae/amphiprion/a-clarkii
0.210419,0.157292,0.962725,25.184885,0.923437,9.638542,101.183681,1.918997,2.93632,0.134462,0.435797,-0.680524,0.975514,0.97314,1.636414,perciformes/labridae/hemigymnus/h-melapterus
0.166577,0.101939,0.983199,20.191866,0.953221,8.315718,81.184282,1.981355,2.973581,0.093825,0.319873,-0.790379,0.989682,0.98494,1.819097,perciformes/pomacentridae/dascyllus/d-reticulatus
0.407658,0.076169,0.95461,29.374956,0.962386,10.715051,118.09237,1.258426,1.894749,0.072948,0.268818,-0.735665,0.943263,0.964247,1.83086,beryciformes/holocentridae/myripristis/m-kuntee
0.217525,0.115978,0.978043,22.511054,0.942663,8.946413,90.486413,1.930125,2.90442,0.10288,0.358959,-0.751863,0.984773,0.979897,1.856304,perciformes/pomacentridae/dascyllus/d-reticulatus
0.243138,0.125832,0.956851,24.808519,0.939262,9.695705,99.713249,1.665644,2.539087,0.110906,0.37711,-0.694869,0.965941,0.961028,1.919643,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.217728,0.2933,0.949683,25.361311,0.898774,9.506852,101.745147,1.921929,3.104295,0.254538,0.570613,-0.614122,0.967548,0.957376,1.71422,perciformes/pomacentridae/chromis/c-chrysura
0.229543,0.106817,0.942653,23.158724,0.946592,9.460438,93.118381,1.627911,2.455396,0.095738,0.339808,-0.712035,0.966326,0.949302,1.933473,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.338683,0.1913,0.952126,15.214946,0.915985,7.302289,61.123901,1.7132,2.692915,0.163954,0.479867,-0.617077,0.953716,0.960047,1.690637,perciformes/pomacentridae/amphiprion/a-clarkii
0.238308,0.179678,0.98966,30.311749,0.928674,9.331427,121.649554,1.807347,2.796447,0.158097,0.441693,-0.735325,0.980459,0.991066,1.785372,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.31352,0.126976,0.921784,28.388176,0.936512,10.533911,114.083121,1.4621,2.23634,0.110857,0.380598,-0.638343,0.936563,0.927209,1.772089,beryciformes/holocentridae/myripristis/m-kuntee
0.249086,0.331011,0.970175,30.244778,0.884056,9.970175,121.27026,1.898495,3.072978,0.284541,0.619892,-0.595918,0.962472,0.975168,1.813865,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.160663,0.17402,0.982726,24.335107,0.923186,8.817157,97.716503,2.097802,3.218881,0.150388,0.452882,-0.723406,0.986894,0.984171,1.757049,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.160037,0.133459,0.981582,25.920971,0.937167,9.475393,104.141661,2.057311,3.116297,0.117342,0.389229,-0.750524,0.988096,0.985415,1.706497,perciformes/pomacentridae/dascyllus/d-reticulatus
0.23433,0.058742,0.989537,18.058869,0.971989,7.841908,72.665878,1.637897,2.428676,0.060248,0.219483,-0.844928,0.985578,0.990748,1.8369,perciformes/pomacentridae/dascyllus/d-reticulatus
0.138784,1.046908,0.795937,15.793613,0.859762,7.305437,62.583156,2.169531,3.585029,0.964719,0.764992,-0.565575,0.969955,0.935727,1.70963,perciformes/pomacentridae/chromis/c-chrysura
0.183153,0.489607,0.929334,14.88372,0.902989,6.7898,59.468659,2.00855,3.257624,0.445713,0.584796,-0.651286,0.978255,0.975742,1.912516,perciformes/pomacentridae/chromis/c-chrysura
0.208702,0.192624,0.927074,10.538308,0.914503,6.103355,42.341089,1.913545,2.988884,0.164604,0.483246,-0.623969,0.966181,0.929333,1.917494,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.24297,0.148194,0.92509,21.020664,0.927397,8.982565,84.494894,1.736425,2.661838,0.127393,0.420134,-0.646152,0.959791,0.94717,1.738089,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.112123,0.614995,0.913133,18.167567,0.859297,7.680481,72.534325,2.291015,3.826343,0.547537,0.739824,-0.567493,0.975584,0.944438,1.909634,perciformes/pomacentridae/chromis/c-chrysura
0.222501,0.137352,0.963012,36.336761,0.931324,11.775198,145.944664,1.874563,2.841774,0.118639,0.400127,-0.699853,0.97626,0.965391,1.733947,beryciformes/holocentridae/myripristis/m-kuntee
0.187365,0.121795,0.978129,16.402951,0.942664,7.411918,65.952279,1.967347,2.971861,0.108455,0.365302,-0.753546,0.98615,0.981911,1.831059,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.291655,0.131613,0.979233,39.122369,0.946154,12.023511,157.108357,1.680862,2.562736,0.119318,0.362231,-0.744229,0.97573,0.983859,1.830888,perciformes/pomacentridae/chromis/c-chrysura
0.118324,0.252825,0.946026,15.837417,0.891177,7.378444,63.557019,2.291092,3.611423,0.212576,0.565536,-0.621926,0.980612,0.948531,1.771636,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.10067,0.799479,0.927885,29.265991,0.818166,9.772491,116.87429,2.414416,4.11563,0.706617,0.875293,-0.518189,0.971483,0.93037,1.683178,perciformes/pomacentridae/dascyllus/d-aruanus
0.081387,0.48362,0.955686,22.812239,0.844373,8.363227,91.28706,2.525717,4.16715,0.414274,0.750628,-0.574401,0.982444,0.956758,1.677384,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.365382,0.074019,0.923311,34.163076,0.96299,11.638228,137.304697,1.286817,1.930503,0.071139,0.263913,-0.720265,0.941367,0.926895,1.938856,beryciformes/holocentridae/myripristis/m-kuntee
0.305372,0.099418,0.976147,28.767033,0.958048,10.362379,115.615385,1.606304,2.436767,0.093421,0.301726,-0.772046,0.976373,0.980326,1.825437,perciformes/pomacentridae/chromis/c-chrysura
