@RELATION 'dataset_discretizado'

@ATTRIBUTE cln3-1 numeric
@ATTRIBUTE cln3-2 numeric
@ATTRIBUTE clb2-2 numeric
@ATTRIBUTE clb2-1 numeric
@ATTRIBUTE alpha0 numeric
@ATTRIBUTE alpha7 numeric
@ATTRIBUTE alpha14 numeric
@ATTRIBUTE alpha21 numeric
@ATTRIBUTE alpha28 numeric
@ATTRIBUTE alpha35 numeric
@ATTRIBUTE alpha42 numeric
@ATTRIBUTE alpha49 numeric
@ATTRIBUTE alpha56 numeric
@ATTRIBUTE alpha63 numeric
@ATTRIBUTE alpha70 numeric
@ATTRIBUTE alpha77 numeric
@ATTRIBUTE alpha84 numeric
@ATTRIBUTE alpha91 numeric
@ATTRIBUTE alpha98 numeric
@ATTRIBUTE alpha105 numeric
@ATTRIBUTE alpha112 numeric
@ATTRIBUTE alpha119 numeric
@ATTRIBUTE cdc15_10 numeric
@ATTRIBUTE cdc15_30 numeric
@ATTRIBUTE cdc15_50 numeric
@ATTRIBUTE cdc15_70 numeric
@ATTRIBUTE cdc15_80 numeric
@ATTRIBUTE cdc15_90 numeric
@ATTRIBUTE cdc15_100 numeric
@ATTRIBUTE cdc15_110 numeric
@ATTRIBUTE cdc15_120 numeric
@ATTRIBUTE cdc15_130 numeric
@ATTRIBUTE cdc15_140 numeric
@ATTRIBUTE cdc15_150 numeric
@ATTRIBUTE cdc15_160 numeric
@ATTRIBUTE cdc15_170 numeric
@ATTRIBUTE cdc15_180 numeric
@ATTRIBUTE cdc15_190 numeric
@ATTRIBUTE cdc15_200 numeric
@ATTRIBUTE cdc15_210 numeric
@ATTRIBUTE cdc15_220 numeric
@ATTRIBUTE cdc15_230 numeric
@ATTRIBUTE cdc15_240 numeric
@ATTRIBUTE cdc15_250 numeric
@ATTRIBUTE cdc15_270 numeric
@ATTRIBUTE cdc15_290 numeric
@ATTRIBUTE cdc28_0 numeric
@ATTRIBUTE cdc28_10 numeric
@ATTRIBUTE cdc28_20 numeric
@ATTRIBUTE cdc28_30 numeric
@ATTRIBUTE cdc28_40 numeric
@ATTRIBUTE cdc28_50 numeric
@ATTRIBUTE cdc28_60 numeric
@ATTRIBUTE cdc28_70 numeric
@ATTRIBUTE cdc28_80 numeric
@ATTRIBUTE cdc28_90 numeric
@ATTRIBUTE cdc28_100 numeric
@ATTRIBUTE cdc28_110 numeric
@ATTRIBUTE cdc28_120 numeric
@ATTRIBUTE cdc28_130 numeric
@ATTRIBUTE cdc28_140 numeric
@ATTRIBUTE cdc28_150 numeric
@ATTRIBUTE cdc28_160 numeric
@ATTRIBUTE elu0 numeric
@ATTRIBUTE elu30 numeric
@ATTRIBUTE elu60 numeric
@ATTRIBUTE elu90 numeric
@ATTRIBUTE elu120 numeric
@ATTRIBUTE elu150 numeric
@ATTRIBUTE elu180 numeric
@ATTRIBUTE elu210 numeric
@ATTRIBUTE elu240 numeric
@ATTRIBUTE elu270 numeric
@ATTRIBUTE elu300 numeric
@ATTRIBUTE elu330 numeric
@ATTRIBUTE elu360 numeric
@ATTRIBUTE elu390 numeric
@ATTRIBUTE class hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/13,01/02,01/02/02,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/02,01/05/03/02/04,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/05,01/20/27,01/20/31,01/20/33,01/20/37,01/20/37/01,01/25,01/25/01,02,02/01,02/01/01,02/01/03,02/04,02/07,02/07/01,02/08,02/10,02/11,02/11/05,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/02,16,16/01,16/02,16/03,16/03/01,16/03/03,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/17,16/17/01,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/09,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/02,20/09/16,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/09,20/09/18/09/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/03,30/01/05/05,30/01/05/05/01,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/10,30/05/02,30/05/02/24,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/10,32/10/03,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/07,34/07/01,34/07/02,34/11,34/11/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,38,38/07,40,40/01,40/01/03,40/01/03/01,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/03,40/10/02/03/02,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/09,99

@DATA
14,15,14,2,11,18,12,9,3,11,4,5,15,10,17,16,8,7,7,17,4,10,17,16,17,17,5,15,2,16,2,18,4,5,3,3,1,19,3,17,2,18,1,20,19,18,4,5,6,2,8,15,8,9,13,8,13,19,19,8,16,14,17,14,14,14,18,5,6,5,3,7,11,5,11,15,7,11/02/03/04
19,12,1,1,3,12,15,14,17,9,4,14,3,3,17,1,19,13,19,19,2,6,8,17,20,18,18,3,3,1,10,3,9,15,19,20,12,17,12,3,10,3,14,4,5,12,11,18,20,20,20,20,2,3,1,12,10,20,20,4,1,1,1,8,8,6,20,14,18,17,10,3,10,3,4,5,5,01/04
2,18,3,13,18,6,8,2,12,3,19,9,13,18,12,8,5,14,12,5,17,10,20,17,4,7,9,13,16,15,18,14,13,6,7,4,11,13,4,12,13,1,14,5,2,4,12,19,10,3,5,12,19,17,17,5,6,5,13,14,5,7,5,3,5,2,4,17,15,8,19,15,20,7,14,12,17,20/09/18
14,6,19,13,15,12,16,4,16,4,14,7,4,11,4,7,15,11,18,13,14,5,2,1,4,12,9,9,7,5,7,17,5,6,11,14,3,9,9,11,6,18,16,20,20,19,12,2,1,12,6,3,4,4,17,14,15,17,18,20,19,15,18,18,8,6,2,1,1,6,9,20,11,3,20,18,16,01/04
17,15,6,11,9,10,15,12,15,9,16,5,5,10,2,12,5,9,10,11,16,14,5,8,3,7,2,13,19,11,20,5,12,7,12,1,11,7,18,6,17,15,19,3,19,2,15,6,17,20,9,3,12,17,13,6,9,2,14,6,6,7,4,12,3,11,5,6,13,3,17,12,10,14,11,15,18,32/07
2,14,17,11,4,14,12,6,2,15,6,12,20,19,15,10,5,3,6,18,4,13,3,10,6,1,9,3,10,10,5,7,10,15,4,17,15,10,5,12,4,20,8,19,16,19,14,7,3,8,15,14,18,6,17,11,10,16,3,4,18,13,5,11,18,6,5,3,7,5,11,7,12,18,16,12,15,02
6,18,18,2,12,19,5,4,4,13,8,15,16,1,11,7,6,19,15,17,4,7,17,12,17,18,9,9,5,7,7,9,2,11,7,12,5,17,3,16,11,9,2,15,15,17,12,11,16,19,17,9,18,14,6,3,4,3,11,11,4,4,10,14,7,15,13,10,15,12,12,4,8,14,3,9,7,01/04
4,13,20,11,17,5,5,8,16,2,13,2,9,7,13,4,19,13,19,11,19,10,3,5,9,17,19,18,15,17,18,16,11,12,10,4,4,5,14,11,13,13,8,4,2,3,10,9,17,10,15,10,9,7,3,18,14,11,2,2,4,12,13,1,5,7,17,15,14,14,19,20,18,7,14,9,4,43/01/03/05
18,18,13,8,13,14,19,17,16,3,6,1,7,4,9,19,19,5,3,3,16,7,9,18,14,1,4,4,5,7,11,14,11,15,8,3,9,3,13,12,10,17,14,17,17,14,17,10,14,14,2,3,14,14,11,9,14,7,8,10,6,5,14,10,15,11,20,10,4,10,3,3,3,18,14,9,7,16/03/03
18,12,11,5,10,10,16,15,16,3,4,11,3,15,2,17,18,7,8,15,14,7,9,4,3,6,13,6,15,14,19,17,17,13,7,15,18,4,16,1,18,11,18,3,3,2,1,7,1,2,8,19,7,4,18,20,20,20,19,15,1,10,17,12,8,6,5,10,5,12,9,15,10,16,16,8,15,32/07
7,7,17,10,19,11,8,5,17,3,12,3,15,9,16,13,19,12,10,2,10,5,1,12,8,3,15,6,18,3,20,11,20,13,20,11,19,1,18,1,18,17,20,10,9,13,10,7,8,3,1,5,5,4,17,15,19,17,19,15,12,14,17,7,10,12,13,10,9,8,5,9,8,15,11,15,15,01/05/25
12,19,19,11,3,5,3,15,18,20,4,10,11,18,11,14,11,7,6,15,3,15,18,17,11,6,8,10,8,6,8,11,10,12,15,13,13,10,3,13,6,19,10,7,7,3,9,10,16,16,16,13,12,9,3,14,6,7,5,10,2,13,11,1,3,19,3,9,17,12,18,4,19,20,11,15,8,42/01
3,2,20,19,7,8,5,8,7,10,4,12,17,8,17,17,15,4,6,14,8,18,10,4,2,1,2,5,16,20,18,20,11,1,4,13,2,2,7,20,16,20,17,20,15,15,14,12,7,3,3,11,20,20,20,17,3,1,1,1,5,8,7,7,4,5,3,3,3,7,9,16,14,20,19,16,18,10/03/01
1,4,20,14,8,17,15,14,4,16,9,7,18,18,16,13,8,3,4,6,2,7,12,4,2,1,2,3,4,4,10,12,18,15,13,17,4,7,2,14,7,20,13,20,20,20,17,8,4,3,4,12,8,4,15,17,18,16,2,13,7,15,10,14,19,2,3,2,4,5,12,8,8,19,15,19,16,10/03/01
3,7,19,3,17,16,16,17,7,9,4,17,14,3,16,8,11,11,4,5,3,6,13,8,5,8,8,11,7,14,16,15,9,12,14,4,7,7,7,14,12,15,5,13,10,13,16,12,3,3,5,9,9,7,19,16,18,15,1,4,18,11,10,10,18,18,18,8,5,4,4,6,4,14,11,12,10,14/13/01
9,8,14,3,18,7,3,4,4,12,5,5,18,19,20,18,13,12,4,13,1,13,13,9,14,5,15,1,17,1,16,3,16,20,19,11,19,1,16,1,19,18,15,1,10,2,5,15,12,8,7,7,15,16,14,16,12,10,7,6,11,5,4,7,19,8,20,9,12,6,10,3,8,11,11,3,15,16/01
1,1,20,2,20,17,7,2,1,1,1,1,2,1,19,19,20,20,20,20,7,9,4,8,11,6,4,6,10,14,17,18,20,18,17,2,3,5,2,2,6,20,2,17,16,15,10,5,13,11,8,3,12,9,3,19,15,11,6,3,6,13,17,8,11,20,20,18,16,6,2,1,2,9,13,4,1,32/01
17,11,3,7,2,16,17,16,15,7,6,2,1,6,10,20,19,18,8,6,12,4,12,16,18,3,11,3,5,3,9,13,4,13,15,18,18,2,10,2,17,6,18,9,13,9,16,13,20,17,17,19,5,3,1,11,14,18,13,5,1,2,3,8,9,8,7,11,14,14,11,5,8,8,18,16,7,43/01/03/05
10,12,19,19,9,17,17,9,6,2,14,2,11,15,6,14,8,8,10,10,14,16,16,10,11,16,6,17,10,19,9,13,3,8,3,8,9,14,4,7,10,15,4,13,10,11,9,5,7,13,15,17,14,15,15,12,6,4,11,5,9,6,11,6,5,9,4,9,15,14,19,15,11,12,17,10,6,16/01
12,14,4,2,16,5,12,3,17,3,14,8,15,13,16,15,16,2,13,6,15,5,13,18,18,6,5,8,7,8,9,8,4,8,5,16,12,6,12,7,15,18,9,11,11,5,10,11,16,16,15,8,13,10,14,10,9,8,2,12,15,5,4,13,13,7,3,5,6,6,11,15,9,5,17,17,15,11/02/03/01
10,2,3,17,18,19,20,17,17,4,5,3,4,4,6,5,15,9,1,4,6,2,16,10,5,2,14,2,19,1,5,9,11,13,16,8,11,1,9,20,7,16,10,4,20,18,20,20,9,2,2,1,6,1,3,7,15,9,1,16,6,11,13,20,20,20,12,1,1,1,1,15,1,1,20,20,18,11/04
11,8,17,20,18,3,19,17,15,5,16,1,12,4,6,13,10,13,10,9,17,4,1,1,1,3,2,16,7,18,12,19,18,17,9,11,12,20,19,20,12,3,18,17,17,14,7,4,5,1,1,4,7,8,12,20,18,19,13,10,19,19,15,15,12,17,16,12,11,3,6,6,8,1,8,19,11,01/05/02/07
4,9,9,18,18,20,19,20,6,18,3,4,2,12,7,12,6,4,2,3,2,3,6,3,2,7,14,4,10,3,17,4,16,8,19,17,14,5,9,4,11,14,16,15,13,16,19,18,14,7,2,5,3,3,5,8,14,15,19,4,11,4,10,17,17,8,2,4,8,5,11,4,3,18,10,16,16,01/07/01
3,1,6,19,11,6,18,17,18,17,13,17,5,2,7,2,6,5,16,2,15,5,6,2,3,9,19,8,18,10,19,4,14,5,12,10,8,8,17,10,18,10,8,7,5,14,20,17,18,18,2,8,3,5,1,18,3,2,4,6,9,9,13,19,18,17,18,7,2,3,4,6,1,1,8,19,9,01/05
4,9,10,17,4,11,9,15,5,16,9,8,12,19,14,14,8,5,9,14,4,9,13,5,9,3,12,7,16,9,12,16,11,11,14,1,16,11,5,8,5,15,12,16,13,14,14,3,8,7,5,9,13,10,11,11,12,11,9,14,14,14,16,15,16,20,6,6,10,7,12,7,2,7,6,9,11,14/01
4,16,5,15,14,6,14,19,17,5,12,2,14,12,9,14,10,13,4,7,9,5,10,11,17,14,5,17,15,18,8,14,3,11,6,14,14,16,3,12,8,5,2,15,13,13,8,5,13,15,7,8,17,18,14,13,13,10,13,14,13,2,3,7,7,3,5,12,8,6,14,14,16,7,16,17,18,20/09/18
2,15,7,17,19,13,16,12,10,1,15,1,12,12,12,6,19,8,14,3,16,3,17,17,18,16,5,18,4,18,2,19,1,17,9,15,7,16,3,17,3,2,1,17,17,17,2,6,12,6,4,6,14,8,9,17,14,15,8,15,11,17,17,17,10,5,3,5,6,1,16,14,11,6,16,18,18,01/07/01
7,16,18,3,14,14,4,15,13,10,3,10,18,4,16,14,17,16,6,13,4,6,19,19,19,1,4,8,3,13,9,17,11,13,4,13,1,1,9,12,8,20,4,20,18,18,7,13,16,10,4,6,10,15,13,6,12,16,10,5,2,10,12,12,14,9,9,12,15,14,5,7,6,15,4,11,8,10
9,4,17,12,9,8,19,12,14,2,8,14,13,7,7,10,1,11,3,17,20,10,7,3,3,10,13,15,19,19,1,18,17,13,12,16,12,18,3,17,2,4,10,15,12,12,10,12,8,7,10,14,14,15,16,7,7,10,12,6,12,9,6,13,9,4,3,4,9,8,17,18,19,1,14,18,11,16/19/03
6,18,19,2,16,7,11,6,14,10,14,20,20,2,16,1,2,4,14,16,5,6,2,1,3,15,20,17,18,11,20,2,11,3,20,1,17,11,19,13,20,3,7,3,2,6,5,4,11,8,12,11,18,12,6,18,12,10,6,10,5,15,7,10,3,7,3,6,13,19,18,13,12,16,16,9,5,01/05
1,8,10,19,18,4,7,4,16,3,15,3,18,8,16,9,16,13,16,7,16,6,20,20,20,20,12,20,3,20,1,20,1,17,2,14,1,19,1,18,1,5,1,17,14,12,6,9,11,16,15,7,8,10,7,19,12,7,10,5,6,7,7,5,3,5,11,19,19,4,16,9,16,16,11,6,15,16/01
19,20,15,12,13,15,20,20,20,14,11,3,1,4,4,14,18,7,4,1,5,2,16,19,18,3,3,5,3,4,2,13,4,7,4,2,10,15,11,15,13,19,7,17,18,16,11,20,20,20,20,18,14,13,4,1,3,1,3,12,1,1,1,2,20,8,1,6,9,19,20,16,12,10,13,9,10,01/07/01
12,2,10,8,16,18,17,10,16,9,7,6,5,8,4,13,2,5,11,6,18,4,13,14,15,1,12,3,17,5,16,13,17,11,15,4,3,2,12,5,19,17,17,7,3,8,20,14,13,20,6,7,17,20,14,2,7,3,15,1,1,3,7,18,16,14,11,11,7,15,2,2,2,4,14,10,9,11/02/03/04
20,7,6,2,18,11,18,7,14,3,8,7,18,8,6,6,15,4,18,5,8,6,13,12,8,2,12,9,17,7,15,11,12,6,4,1,15,18,5,3,14,4,19,16,15,10,20,20,20,20,17,19,1,4,2,5,10,10,1,1,1,1,1,8,2,4,1,4,7,7,7,17,17,6,20,19,20,01/05/02/07
20,15,10,12,4,8,6,14,15,18,14,3,10,13,12,7,18,16,17,10,4,6,2,3,3,8,19,6,17,4,10,6,19,6,18,18,19,6,15,4,18,14,17,3,2,4,4,3,11,17,9,6,14,15,7,8,17,15,19,7,14,6,8,6,6,18,15,3,15,16,14,7,8,17,13,9,7,14/04
10,13,14,14,10,7,4,17,2,18,6,16,4,20,13,18,4,17,3,13,3,18,16,14,6,15,10,5,5,14,4,8,17,2,8,16,7,13,5,5,15,20,16,6,3,5,4,14,7,3,14,20,19,11,17,7,15,18,11,3,8,2,2,2,13,7,20,13,15,11,14,5,16,8,8,11,12,01/04
13,3,5,9,7,15,8,11,2,18,5,20,7,18,12,15,4,19,1,9,6,16,9,15,8,12,12,4,19,2,11,4,18,9,18,12,20,4,10,1,10,16,20,2,5,3,17,4,3,5,5,16,18,15,13,2,9,17,17,15,13,6,14,19,16,20,19,18,15,11,1,1,2,10,2,2,3,11/02/03/04
2,5,5,6,19,13,2,11,3,17,6,16,13,19,18,5,5,12,6,8,6,14,17,17,11,19,17,6,13,10,4,5,15,15,10,15,13,4,10,10,16,12,11,2,2,2,5,15,18,14,5,7,17,10,11,7,11,12,4,11,16,8,4,6,12,14,20,20,19,12,5,1,13,16,1,1,3,01/04
6,2,3,3,19,13,18,3,15,4,2,8,15,3,8,10,15,20,3,15,8,15,16,17,8,13,19,5,18,13,17,1,19,7,17,17,13,3,14,1,12,7,16,2,4,2,10,20,17,2,4,11,20,6,20,10,15,19,3,1,19,2,1,13,10,20,19,19,20,19,5,1,1,12,1,1,4,01/05
1,10,19,20,17,2,9,10,13,2,10,3,14,8,16,5,17,11,19,9,19,14,6,11,14,17,15,18,12,18,3,18,5,12,2,16,13,14,2,18,1,10,6,13,13,12,10,9,16,12,17,3,9,6,1,20,13,14,2,1,5,11,17,11,4,10,17,17,19,1,13,12,14,10,11,7,2,12/01/01
10,1,18,9,16,13,17,7,13,14,17,12,5,3,3,2,3,16,9,12,15,7,8,14,6,4,17,9,19,11,20,4,15,17,9,16,14,2,18,7,17,8,15,1,15,5,15,16,10,15,14,12,7,16,12,5,10,6,12,5,4,4,5,13,13,16,10,12,6,14,12,8,9,3,10,4,16,20/01/01/01
10,10,3,18,15,5,16,16,5,7,9,17,7,10,3,7,12,11,5,10,19,16,9,10,7,11,4,2,8,20,17,2,15,19,3,11,7,7,20,7,2,19,18,4,3,5,16,2,2,3,7,17,17,19,17,8,11,16,19,4,4,6,11,19,7,8,16,15,7,4,5,4,1,14,6,14,5,16/01
11,3,3,6,10,15,17,3,13,8,20,19,16,10,1,3,1,19,1,16,17,16,16,12,15,4,15,7,20,14,19,4,9,19,17,15,17,1,4,2,8,19,20,1,12,2,20,19,10,17,18,17,2,7,3,16,1,2,9,9,1,3,9,19,16,19,15,19,6,9,1,8,1,7,2,4,8,10/01/05
18,20,20,19,18,10,18,11,15,1,14,18,14,10,2,3,4,17,7,9,14,8,4,9,2,10,19,3,20,11,14,7,10,9,20,16,20,2,15,4,14,10,17,4,6,9,20,4,4,8,17,18,4,6,10,5,4,5,17,5,1,16,15,1,20,2,1,1,1,16,20,20,16,18,20,16,13,43/01/03/09
15,3,20,9,3,12,6,2,8,4,2,18,15,13,10,15,1,13,4,20,17,20,1,1,1,15,20,20,20,20,18,1,1,1,1,4,14,20,20,20,19,20,19,15,9,12,1,1,1,1,3,20,20,20,20,1,4,1,18,20,20,20,20,7,1,5,6,2,1,6,19,20,19,20,19,16,18,42/01
15,8,12,16,11,11,18,6,16,5,3,10,13,12,20,8,2,3,8,18,2,11,6,3,2,18,13,6,5,11,15,16,12,13,11,6,9,12,14,12,15,3,17,16,18,6,18,17,2,1,3,4,11,15,14,17,19,11,9,4,9,4,17,8,15,20,12,5,4,4,10,11,13,1,8,17,13,16/01
17,5,2,4,17,17,18,6,5,4,1,12,9,5,13,14,10,14,5,20,4,17,10,9,2,7,4,6,4,16,13,14,16,5,6,12,6,11,12,7,14,15,15,17,13,15,12,1,9,12,17,18,13,16,18,19,8,7,12,3,2,3,7,14,13,20,20,13,10,2,10,5,1,5,8,4,6,01/04
15,20,13,4,17,14,18,14,19,10,3,12,11,6,13,12,5,9,4,17,1,6,16,14,17,13,5,9,2,4,4,11,7,13,4,19,2,18,1,14,3,14,1,20,19,20,7,7,14,14,10,16,10,10,3,11,8,13,19,10,3,6,13,19,10,16,14,9,3,2,16,7,4,7,8,6,15,16/03/03
16,5,7,19,5,6,7,3,17,2,8,2,20,8,19,8,6,17,18,20,1,16,12,10,8,8,11,14,15,15,3,18,18,16,12,18,1,16,3,14,4,4,9,15,12,13,18,12,3,1,3,9,2,6,7,7,10,18,20,19,15,13,12,10,15,6,20,6,4,13,3,8,6,2,10,18,16,01/04
17,3,5,3,18,18,16,15,17,11,3,13,12,6,5,1,2,9,19,19,2,1,2,3,17,4,13,3,6,2,17,1,14,4,19,8,14,1,20,3,14,10,19,9,8,13,2,9,19,20,19,17,2,1,7,6,16,16,1,4,17,6,15,16,19,19,19,12,5,3,4,2,1,12,4,2,17,20/09/18
14,7,11,8,10,4,15,4,16,16,15,2,18,12,16,8,11,13,6,2,15,13,13,16,8,5,5,10,7,15,12,13,7,14,9,6,11,9,12,8,11,15,16,10,2,13,18,10,9,11,4,14,14,12,11,7,10,5,12,13,2,9,14,6,10,13,11,18,13,10,9,5,14,13,12,10,4,11/04/03/01
14,15,7,10,11,9,19,6,19,5,12,3,10,2,15,16,13,19,15,7,8,1,20,18,16,6,15,6,14,5,13,5,10,7,14,2,14,7,8,8,8,4,12,7,5,6,11,14,19,16,13,17,2,3,5,12,6,12,10,8,10,6,8,15,17,15,11,12,3,12,9,9,2,11,7,11,8,32/01
2,6,13,11,8,9,4,6,4,12,3,7,19,20,17,11,14,2,8,9,13,17,11,17,11,1,10,2,16,6,15,1,17,20,15,20,13,3,6,1,16,18,18,1,11,4,14,17,14,13,10,11,14,17,14,6,7,3,2,3,11,5,10,9,15,11,14,12,13,7,17,10,13,4,3,10,11,01/07/01
6,4,6,19,19,6,9,1,15,14,17,11,8,4,3,3,3,15,13,17,5,20,14,14,20,19,2,19,8,16,2,19,5,9,2,13,5,12,2,18,1,3,3,19,19,18,3,2,2,13,13,19,12,15,12,2,6,12,17,18,19,15,16,17,3,12,15,10,13,11,12,13,10,5,6,11,2,11/02/03/04
6,7,17,17,10,6,4,7,2,7,2,16,18,12,17,12,11,18,13,15,15,16,10,13,17,15,19,8,15,13,15,9,17,7,11,18,4,4,5,11,5,18,1,5,3,9,13,12,19,18,16,9,13,10,4,13,1,15,17,17,15,20,20,3,10,19,20,18,19,19,17,4,4,14,1,3,1,12/01/01
12,12,5,7,19,8,14,14,11,3,18,5,10,14,11,11,14,10,7,1,12,8,10,15,14,15,8,12,8,15,4,4,2,5,6,10,7,5,8,13,17,11,13,15,12,15,15,10,11,11,2,4,6,5,16,12,18,15,15,6,19,9,5,12,16,6,5,5,3,4,8,15,10,16,14,16,13,14/04
