@relation 'gasch2.train'

@attribute "des460_plus_0point02__mms___5_min" numeric 
@attribute "des460_plus_0point02__mms___15_min" numeric 
@attribute "des460_plus_0point02__mms___30_min" numeric 
@attribute "des460_plus_0point2__mms___45_min" numeric 
@attribute "des460_plus_0point02__mms___60_min" numeric 
@attribute "des460_plus_0point02__mms___90_min" numeric 
@attribute "des460_plus_0point02__mms___120_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___5_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___15_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___30_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___45_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___60_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___90_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___120_min" numeric 
@attribute "dun1__plus_0point02__mms___30_min" numeric 
@attribute "dun1__plus_0point02__mms___90_min" numeric 
@attribute "dun1__plus_0point02__mms___120_min" numeric 
@attribute "wt_plus_gamma_5_min" numeric 
@attribute "wt_plus_gamma_10_min" numeric 
@attribute "wt_plus_gamma_20_min" numeric 
@attribute "wt_plus_gamma_30_min" numeric 
@attribute "wt_plus_gamma_45_min" numeric 
@attribute "wt_plus_gamma_60_min" numeric 
@attribute "wt_plus_gamma_90_min" numeric 
@attribute "wt_plus_gamma_120_min" numeric 
@attribute "des460_wt___mock_irradiation___5_min" numeric 
@attribute "des460_wt___mock_irradiation___30_min" numeric 
@attribute "des460_wt___mock_irradiation___60_min" numeric 
@attribute "des460_wt___mock_irradiation___90_min" numeric 
@attribute "mec1_plus_gamma_5_min" numeric 
@attribute "mec1_plus_gamma_10_min" numeric 
@attribute "mec1_plus_gamma_20_min" numeric 
@attribute "mec1_plus_gamma_30_min" numeric 
@attribute "mec1_plus_gamma_45_min" numeric 
@attribute "mec1_plus_gamma_60_min" numeric 
@attribute "mec1_plus_gamma_90_min" numeric 
@attribute "mec1_plus_gamma_120_min" numeric 
@attribute "des459_mec1___mock_irradiation___5_min" numeric 
@attribute "des459_mec1___mock_irradiation___30_min" numeric 
@attribute "des459_mec1___mock_irradiation___60_min" numeric 
@attribute "des460_wild_type_plus_heat_20_min" numeric 
@attribute "des459_mec1_plus_heat_20_min" numeric 
@attribute "mhy1_dun1_plus_heat_20_min" numeric 
@attribute "des460_vs_des460_ypd_log_phase_control" numeric 
@attribute "des459_mec1___log_phase_ir_time_._0_sample" numeric 
@attribute "des459_mec1___log_phase_mms_time_._0_sample" numeric 
@attribute "des460wt_vs_des459mec1_genomic_dna_comparison" numeric 
@attribute "des460wt_vs_des459mec1_genomic_dna_comparison_.2" numeric 
@attribute "des460_genomic_dna_vs_mhy26_dun1_genomic_dna" numeric 
@attribute "mhy1_crt1_vs_cry1_wild_type" numeric 
@attribute "mhy1_crt1_vs_cry1_wild_type___log_phase" numeric 
@attribute "prs_rox1_gal_media" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.682624,0.899298,0.230868,0.214679,0.430095,0.565219,0.753804,-2.626278,-1.523215,-0.657247,-1.141941,-1.37039,-1.109696,-0.861073,-0.325023,-0.805082,-0.456709,-0.483295,-0.550308,-0.351614,-0.585307,-1.09866,-1.106221,-0.331955,-0.29165,0.1779,-0.199198,-0.577549,-0.335403,-0.808245,-1.115171,-1.201103,-1.03373,-1.253266,-2.566863,-1.837582,0.747266,1.218483,-0.53679,-0.586574,-0.810781,-0.752062,-0.233488,-1.153194,-2.516211,-0.70492,0.155756,0.619775,0.081466,0,-1.047757,-0.458991,12@42@12/01@42/16@12/01/01
-0.074643,-1.150264,-0.56292,-1.125695,-0.906695,-0.544322,-0.85467,-0.248958,0.317707,-0.105636,-0.495827,-0.546448,-0.251397,-0.631001,-0.381694,0.071717,0.024867,0.951042,0.84172,0.573835,1.319596,0.234464,0.617673,-0.556953,-0.464084,-0.896711,-1.390389,-1.86054,-1.140685,0.424995,-0.086361,0.114997,0.21825,0.193453,-0.692346,0.191319,0.068338,-0.728623,-1.714262,-1.932429,0.333421,0.204808,0.130789,0.87389,0.411307,2.05403,-0.658268,0.540264,-0.521643,-2.474779,-0.361025,-0.325273,12@42@12/01@42/16@12/01/01
-2.380627,1.039098,-0.278393,0.235185,0.35376,0,0.196027,0.412893,-2.294915,-0.479655,-0.899648,-0.67731,-0.960636,-0.935368,-0.549131,-0.963301,-0.656816,-0.803825,-0.545228,-0.174283,0.145284,-0.133653,-0.709947,0.409795,0.604047,-0.800334,-0.007241,-1.073159,-0.973801,-0.860208,-0.006342,-0.379087,-0.032146,-1.711858,-2.465468,-1.108398,-0.192547,0,-1.212936,-1.226073,-0.765629,-0.930513,0.388544,-0.986048,-1.815738,-1.275737,-0.21396,0.993473,0.647128,-1.225575,-1.078123,-0.468896,12@42@12/01@42/16@12/01/01
1.397538,-0.418813,0.548383,0.086048,-0.567843,-0.069295,-0.032597,0.947122,1.526393,0.316818,1.091079,0.796093,0.724708,0.797364,-0.085458,0.355193,0.222774,0.402189,0.188043,0.509183,0.607579,-0.092058,-0.201026,-0.114375,1.109373,-0.012446,-0.422711,-0.713442,0.281803,-0.203749,-0.292123,-0.083949,0.153928,-0.460231,0.012223,-0.519559,-1.038064,-0.747154,-0.300267,-0.57204,0.275055,0.137119,-0.300557,0.525374,-0.401469,0.037431,-0.061533,0.448827,0.075553,-1.626121,-0.16248,-0.015742,12@42@12/01@12/04@42/16@12/01/01@12/04/02
0.416084,0.56977,0.670028,0.225864,0.269978,0.36972,0.291692,0.418829,0.68961,1.382371,0.466794,0.628881,0.611711,0.756623,0.63581,0.513413,0.576809,-0.132029,0.6656,0.337393,0.764429,0.432041,0.191225,-0.354208,0.012504,0.144168,-1.335168,-1.175079,-0.730097,0.53758,0.538546,1.065999,0.333111,-0.019374,-0.359561,0.365225,0.775555,-1.052191,-0.647339,-1.290023,0.932503,0.6735,0.246516,1.144168,-0.696505,0.488607,-0.356658,0.894085,-0.082122,-1.623618,-0.82819,-0.119744,12@42@12/01@42/16@12/01/01
1.506106,-0.221595,1.280317,-0.234598,0.046559,0.764148,0.134412,0.635489,0.794983,-0.536162,-0.177136,-0.582799,-0.551922,0.478618,-0.219408,0.190382,0.119422,0.169475,0.311666,0.793653,0.838726,0.386286,1.418268,1.10704,2.120025,0.835678,0.694851,0,0.705636,0.719449,0.847189,1.461703,0.808633,1.067565,0.716792,0.359123,0.772412,-0.386526,0.794936,0.555804,0.540457,-0.244398,0,0.237315,0.443666,0.31275,-0.813938,-0.139549,-0.405357,0,-0.468473,0.454746,12@42@12/01@42/16@12/01/01
1.22383,-0.303977,1.208154,-0.05004,-0.121005,0.211949,-0.061783,1.582262,1.303251,1.272048,1.117273,1.234721,0.905023,0.869262,0.573987,0.680422,0.829691,0.535377,0.052565,0.697598,0.589004,0.573465,1.315679,0.254027,0,-0.699137,-0.462154,-0.171868,0.106972,0.622452,0.702394,1.288992,1.144026,0.750858,0.669994,1.063899,1.181026,-0.640248,0.249905,-0.246477,0.47328,0.184296,-0.083569,0.347559,0.182892,0.650051,-0.470167,0.576044,0.085408,-1.520978,-0.202189,0.147691,12@42@12/01@12/04@42/16@12/01/01@12/04/02
0.815614,-0.463748,-0.070153,-0.270018,-0.446825,-0.192767,0.265749,1.18159,0.61213,0.058503,0.080436,0.23872,0.063553,0.200614,0.64869,-0.699602,-0.439117,0.100685,-0.003319,-0.227852,0.048284,-0.206444,-0.532931,-0.344318,-0.294045,-1.927953,-2.308104,-2.470061,-1.871796,-1.113091,-1.282829,-1.400048,-0.787928,-1.458492,-1.924692,-1.721645,-1.672988,-2.799741,-2.084471,-2.932374,-0.140118,0.161733,-1.052781,-1.071399,-0.199703,0,-0.340442,0.353415,-0.628074,0,-1.017391,-0.416894,12@42@12/01@42/16@12/01/01
-2.901753,0.192811,-1.121664,-0.557108,-0.109834,-0.191053,-0.005032,-1.516268,-1.650282,-0.536162,-0.840712,-0.73547,-0.523072,-0.793969,-1.21888,-1.029226,-1.096611,0.405116,0.430208,0.982068,-0.118885,-0.002628,-0.496723,0.971052,3.032486,-1.007546,0.58178,-0.011994,0.350676,0.031813,0,-0.116742,-0.652393,-0.130855,-0.814541,-0.400571,1.033296,1.12013,0.03395,-2.191136,0,-0.43208,-0.301872,-0.740665,-1.655848,-1.497721,-0.217203,-0.155451,-0.641871,-1.751292,-1.641056,0.449794,12@42@12/01@42/16@12/01/01
-0.209267,0.170343,0.465911,0.108419,0.026079,-0.026422,0.432758,0.650328,0.283616,-0.248247,-0.089824,-0.41801,-0.099932,0.377962,1.053115,0.267294,0.464662,0.842735,0.87559,0.729001,-0.383053,1.715251,0.44468,0.32573,0.407664,0.43812,-0.212346,-0.345731,-0.451957,0.648434,0.71573,0.68997,0.90971,0.859805,0.384007,0.600151,0.844705,-0.613165,0.37845,-1.048757,0.787138,0.811953,0.130789,0.585831,1.865549,2.316376,2.179466,-3.451155,-0.36988,0.108744,0.001028,0.259122,12@42@12/01@12/04@42/16@12/01/01
0.550708,-0.161681,0.189632,-0.143251,-0.286708,-0.100163,0.095497,0.926347,1.169986,0.564371,0.565021,0.968151,0.486692,1.037023,0.517316,0.752939,0.669166,0.034823,0.125384,0.139742,0.622025,0.452839,-0.046137,-1.301175,-0.595804,-0.744916,-2.084592,-1.798589,-1.042674,-0.217606,-0.21782,0.136859,0.719042,-0.685726,-1.142126,-0.577527,-0.340276,-1.786276,-0.400532,-1.531289,0.170436,-0.064921,-0.333433,0.247983,-0.751705,-0.444016,-0.129639,0.921914,0.751588,-2.114287,-0.767458,-0.558041,12@42@12/01@42/16@12/01/01
0.181577,0.055507,-0.016546,-0.132066,-0.290431,0.146783,0.140898,-1.100757,-0.92817,-0.797168,-0.349579,-0.420434,-0.958232,-0.638191,-0.343054,0.267294,0.112826,-0.174473,-0.396203,-0.453211,-0.358288,-0.4165,-1.070013,-0.747335,-0.399421,-0.38591,-0.18868,-1.139107,-0.332754,-0.453169,-0.143517,-0.438115,-0.232003,-1.461026,-1.214923,-1.651472,-1.434106,1.165743,-0.215427,0.14013,-0.223813,-0.269012,-0.209816,-0.964711,-1.836676,0,0.20116,0.587971,-0.53544,-1.112922,-1.757847,-0.008313,12@16@42@12/01@16/03@42/16@12/01/01@16/03/03
-0.265723,-0.403834,-0.301073,-0.311031,-0.039085,0.338852,0.074419,-0.337996,-0.224652,-0.363951,0.512633,-0.136901,0.140488,-0.137304,-0.932949,-0.207364,-0.269796,-0.228627,-0.911017,-1.007372,-0.418138,-0.270917,-0.977482,-0.917938,-0.368287,-1.091876,-1.048546,-1.103136,-0.711554,-0.279961,-0.5398,-0.709205,-0.264164,-0.366485,-0.307563,-0.861268,-0.26484,-0.379399,-0.786167,-0.531344,0.685822,0.747342,0.505586,1.048148,1.094649,-1.450153,2.555669,-2.56859,-0.488137,-1.831401,-1.110824,-0.265843,12@12/07
0,-0.029371,-1.010327,-0.588799,-0.5846,-0.177333,-0.073133,-0.471553,-0.801103,-1.795451,-1.148489,-1.261339,-1.227502,-1.575256,0,0,0,0.466588,0.040711,-0.039437,0.075114,-0.229322,0.537211,0.966107,0.563333,0.071885,-0.067721,0.241807,0.959935,0.307214,0.469959,0.03192,0.236628,0.297333,0.628396,0.246237,-0.437715,0.530011,1.003179,0.831952,0.44685,0.725804,0.174186,0.208864,-0.075978,0.856179,-0.431249,0.85433,-1.869771,-0.467041,-0.769794,0,12@12/07
-1.685792,-0.803262,-0.936103,-0.879618,-0.867597,-0.746681,-0.669825,-1.269929,-2.040781,-1.163116,-1.137575,-0.636113,-0.862064,-0.556707,0,-1.139101,-0.546867,0.345108,0.011922,0.248727,0.283559,0.259421,0.505026,0.301005,0.24002,0.823631,0.602817,1.213043,0.713582,-0.234927,-0.0273,-0.534308,-0.055118,0.175718,0.643995,-0.406673,-1.324094,0.313349,1.432519,1.97433,-0.215003,-0.059793,-0.500448,-0.552181,-0.018874,0.067702,-0.512328,-0.191231,-0.314694,1.475608,0.865282,0.53151,12@12/07
-0.409032,-1.602117,-0.894867,-0.693196,-0.886215,-0.729532,-0.442822,0.353534,-0.026304,-0.544234,-0.177136,0.042428,0.243868,0.502584,-0.729448,0.091494,0.286545,-0.796507,-0.919484,-0.342378,0.283559,0.197029,0.424565,0.301005,-0.382657,-0.766601,1.049842,0.813357,0.236771,-1.135608,-0.827485,-0.228239,0.220547,0.403747,0.410005,-0.223614,-0.41257,0.242079,1.046884,0.637195,-0.038802,-0.305933,-0.303187,-1.65463,-0.20922,-0.622756,-0.447465,0.285831,-0.547266,1.12513,-0.185838,-0.384703,12@12/01@12/04@12/04/02
-0.265723,-0.079299,-0.894867,-1.06604,-0.811742,-0.23221,-0.459037,0.893699,0.745396,0.505174,-0.201147,-0.030273,-0.424499,-0.506379,0.118042,0.379366,0.319529,-0.737963,-0.885615,-0.711819,-1.190006,-0.718064,-0.561093,0.696605,0.263969,-0.865389,1.12084,0.409675,0.589082,-0.477418,-0.846537,-0.44686,-0.996974,-0.43236,-0.239966,0.020465,1.001864,-0.829827,-1.657702,-1.760927,-0.436355,-0.39721,-0.556997,-1.010942,-0.57278,-4.7e-05,-0.188015,0.862281,-0.214176,-0.414469,0.748491,0.125405,12@12/04@12/04/02
-0.291779,0.010572,-0.437151,-0.201042,-0.485923,-0.096733,0.319257,-1.551884,-0.915773,0.174206,-0.463085,-1.380084,-0.938998,-0.276306,-0.363662,-0.369979,-0.221419,-0.496467,-0.623127,-0.741375,-1.142538,-1.61028,-1.436115,-0.794313,-0.55509,0.375474,0.560744,-0.335739,0.252665,-0.666215,-1.24663,-1.391304,-1.876806,-1.582641,-1.295519,-1.495872,-4.451565,1.476482,-0.33626,-0.470301,-0.482607,-0.413619,-0.254529,-1.195869,-1.231377,-0.764019,-0.437736,0.071153,0.863932,-0.85507,-0.141458,-0.327749,12@12/04@12/07@12/04/02
0.832985,-1.310035,0.255609,-0.700653,-0.683276,-0.926745,-0.43958,0.582066,1.250565,0.693529,0.523547,-0.07874,0.529968,-0.103752,-0.229712,0.102482,0.506442,1.120821,0.384485,1.225899,1.497084,0.687851,0,1.507585,1.744024,0.647741,-0.780331,0.45364,-0.006933,0.463101,0.43757,0.353294,0.535265,0.264396,-0.091772,0.533029,0.410945,-0.882567,0.632969,0.308725,0.246422,0.670423,0.438517,0.052388,0.40179,-0.968706,-0.625837,-0.091843,-0.896123,-1.180514,-0.536212,-0.278224,12@16@42@12/04@16/03@42/01@12/04/01@16/03/03
1.367139,-0.41382,-0.509313,-0.909445,-1.232514,-1.458365,-1.008707,1.442768,1.80842,0.139226,0.353288,0.471363,0.26791,0.569689,0.344727,0.06073,-0.164245,-0.329616,-0.90763,-1.330633,-0.795817,-0.792936,-0.207061,-0.116848,0.017293,-0.761783,-1.984669,-0.867321,-0.518181,-0.319799,-0.897978,-0.407508,-0.075793,0.487358,0.711592,0.682527,1.067871,-2.162583,-2.369841,-2.435308,-1.798605,-2.208391,-2.175856,1.129943,-0.239675,-0.126895,-0.068019,0.528338,0,0,1.386171,-1.741689,12@12/04@12/04/01
0.741788,-0.431295,-0.676318,-0.406106,-0.681414,-0.468867,-0.666582,1.876088,2.03776,0.349108,1.759021,1.278341,0.957916,0.917194,-0.106066,0.06073,-0.109271,0.110931,-0.536761,-0.746916,-0.795817,-0.680629,-0.512815,0.283697,-0.095267,-1.470159,-0.619928,-0.253804,-0.012231,-0.219338,-0.928461,-0.639247,0.546751,0.500026,0.716792,0.456755,0.379513,-0.861186,-0.948134,-0.522624,-0.798667,-1.430998,-1.588017,0.848996,0.028712,-0.315726,-0.308011,0.432925,0.599825,0.116254,0.97273,0.043688,12@12/04@12/04/01
-0.152812,-0.705901,-0.830952,-0.680146,-0.480337,-0.328245,-0.454173,0.843244,-0.075891,-0.269774,-0.153125,-0.088433,-0.071082,-0.185236,-0.064851,0.350798,0.900059,-1.171191,-0.748444,-1.179162,-0.818519,-0.609917,-1.041852,-0.833873,-1.323857,-1.648457,-1.051175,-0.005998,-0.149976,-1.154661,-1.109456,-0.713578,0.137848,-0.186596,-0.15677,0.102841,-1.276946,-0.990898,-0.171722,-0.217408,-0.220509,-0.372596,-0.752943,0.820546,-0.588008,0.242118,0.220619,0.472681,-1.767282,-0.344374,0.4752,-0.094982,12@12/04@12/04/01
0.112094,-0.154192,-0.626835,-0.711838,-0.923452,-1.209704,-0.79954,0.973834,-0.522175,-1.163116,-0.308105,-0.006039,-0.525476,-0.341014,-1.064323,-1.837903,-1.171376,-0.020794,-0.377575,-0.785708,-0.026013,0.259421,0.384334,0.511167,0.383715,-0.626854,0.905216,1.444861,1.211586,-0.771872,-1.037058,-0.949689,-0.009174,-0.483034,-0.031975,-1.749103,-2.26705,0.860706,1.810442,1.962703,-0.98588,-0.818725,-1.47755,-0.192996,0.493156,-0.0923,0.428179,-0.008357,0.481568,1.580752,0.225267,0.360649,10@12@10/03@12/04@10/03/01@12/04/01
0.099066,-0.598555,-0.738172,-1.051126,-1.048194,-1.219993,-1.036271,1.887959,1.641063,0.599351,1.372663,1.510984,1.457989,1.482788,0.75688,0.284874,0.244764,-0.544766,-0.929645,-0.458752,-0.548159,0.26982,-0.263384,-0.806675,-1.050837,-2.385747,-1.009103,-1.938479,-1.397633,-1.052468,-1.259967,-0.785723,0.843091,0.563367,0.378807,0.774056,0.304077,-2.129799,-1.400612,-1.804529,-0.542075,-1.275109,-1.108014,0.635619,2.03115,0,2.305948,0,-0.61822,-0.820022,0.608342,-0.164317,12@12/04@12/04/01
0.255403,0.035536,-0.927856,-0.590664,-0.580876,-0.348823,-0.718468,1.407153,0.763991,-0.821385,0.014951,-0.039966,-0.354778,-0.501585,-0.294111,0.919949,0.141412,-1.299989,-1.405508,-1.277064,0,-0.316671,-0.989552,0.160072,-0.658071,-1.968913,-0.54893,-0.503607,-1.047971,-0.347512,-0.798907,0.473535,0.645531,0.451886,-0.078773,0.50557,-0.299415,-0.94386,-0.608775,-0.031372,-1.267801,-1.116144,-1.058041,-0.619751,-0.890658,-0.312843,-0.061533,0.556166,-0.419154,0.451712,-0.015323,0.145215,12@12/04@12/04/01
1.310684,-0.254049,-0.224787,-1.174164,-1.239962,-1.127389,-1.002221,0.068612,0.392087,0.677384,-0.41288,-0.490711,-0.321119,0.114337,0.455493,0.161814,0.194188,-0.572575,-0.326771,-0.665639,-1.179687,-0.905243,0.012198,0.427102,1.451845,-1.542442,0.358268,1.131107,0.014259,-0.38735,-0.663638,-0.768233,-0.604151,-0.581846,0.220214,0.795413,0.29779,-0.929606,0.506995,0.486041,-0.999095,-1.500738,-1.614318,0.525374,-0.064557,0.335813,-0.392332,0.460754,-0.149134,1.22777,1.215656,-0.22127,11@12@11/04@12/04@12/07@12/04/01
-1.017013,-0.316459,-1.342275,-0.607442,-0.80988,-0.513454,-0.593617,-0.064945,0.230929,0.386779,-0.046167,-0.703967,0.340036,0.016077,-0.430637,0.47166,0.121621,-0.383769,-0.523213,-0.937178,-1.256048,-0.932279,-0.850755,0.50375,0.046032,-1.200301,0.547596,1.221037,0.504315,-0.278229,-0.49979,-0.73544,-0.661581,-0.53624,0.199415,0.420143,0.458093,-0.534768,0.159924,0.704052,-1.086094,-1.409461,-1.672182,1.02681,-0.3082,0.077792,-0.499355,0.480632,-0.70297,1.145158,0.907327,-0.132125,12@12/04@12/04/01
-0.869361,-0.136717,-1.286607,-0.851654,-1.029575,-0.333389,-1.109236,1.683172,1.166886,-0.116399,0.23105,0.905144,0.385716,0.179045,-0.657321,-0.853427,-1.026243,-0.872615,-0.701027,-0.835582,-0.863923,-0.379064,-0.386088,0.501277,-0.250937,-2.043606,0.232049,-0.191852,-1.519485,-0.754551,-0.835106,-0.022735,-0.080387,-0.27274,-0.13857,0.206574,0.068338,-0.795618,-0.086882,0.515109,-1.353699,-1.937637,-2.087746,-1.583505,-0.456669,-0.689064,-0.233419,0.174517,-1.258777,-0.106549,0.332715,-0.223747,12@12/04@12/04/01
-0.16584,-0.104264,-0.296949,-0.338994,0.081933,0.162217,-0.021247,1.006481,0.841471,-0.059892,0.259427,0.405932,0.772792,0.306064,-0.00818,0.816667,0.794508,-1.191682,-1.1227,-1.099732,-0.975369,-0.780457,-0.460515,-0.66327,-0.622148,-1.272584,0.497635,-0.345731,-0.081104,-0.546701,-0.40834,0.252728,1.001599,1.087835,0.30601,0.264543,0.656114,-0.214051,-0.289983,-0.263917,-0.963855,-0.798213,-0.842368,-0.374367,-1.160949,-0.465638,-0.350171,0.126811,-0.271333,0.534325,0.444834,0.085785,12@18@12/01@12/04@12/07@18/02@12/04/01@18/02/01@18/02/01/01@18/02/01/01/01
