@relation 'derisi.train'

@attribute "g1" numeric 
@attribute "g1_bkg" numeric 
@attribute "r1" numeric 
@attribute "r1_bkg" numeric 
@attribute "g2" numeric 
@attribute "g2_bkg" numeric 
@attribute "r2" numeric 
@attribute "r2_bkg" numeric 
@attribute "f2" numeric 
@attribute "g3" numeric 
@attribute "g3_bkg" numeric 
@attribute "r3" numeric 
@attribute "r3_bkg" numeric 
@attribute "f3" numeric 
@attribute "g4" numeric 
@attribute "g4_bkg" numeric 
@attribute "r4" numeric 
@attribute "r4_bkg" numeric 
@attribute "f4" numeric 
@attribute "g5" numeric 
@attribute "g5_bkg" numeric 
@attribute "r5" numeric 
@attribute "r5_bkg" numeric 
@attribute "f5" numeric 
@attribute "g6" numeric 
@attribute "g6_bkg" numeric 
@attribute "r6" numeric 
@attribute "r6_bkg" numeric 
@attribute "g7" numeric 
@attribute "g7_bkg" numeric 
@attribute "r7" numeric 
@attribute "r7_bkg" numeric 
@attribute "f7" numeric 
@attribute "g1_ratio" numeric 
@attribute "g2_ratio" numeric 
@attribute "g3_ratio" numeric 
@attribute "g4_ratio" numeric 
@attribute "g5_ratio" numeric 
@attribute "g6_ratio" numeric 
@attribute "g7_ratio" numeric 
@attribute "r1_ratio" numeric 
@attribute "r2_ratio" numeric 
@attribute "r3_ratio" numeric 
@attribute "r4_ratio" numeric 
@attribute "r5_ratio" numeric 
@attribute "r6_ratio" numeric 
@attribute "r7_ratio" numeric 
@attribute "g1dashbkg" numeric 
@attribute "g2dashbkg" numeric 
@attribute "g3dashbkg" numeric 
@attribute "g4dashbkg" numeric 
@attribute "g5dashbkg" numeric 
@attribute "g6dashbkg" numeric 
@attribute "g7dashbkg" numeric 
@attribute "r1dashbkg" numeric 
@attribute "r2dashbkg" numeric 
@attribute "r3dashbkg" numeric 
@attribute "r4dashbkg" numeric 
@attribute "r5dashbkg" numeric 
@attribute "r6dashbkg" numeric 
@attribute "r7dashbkg" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.084956,0.402677,-0.177061,0.193876,-0.023338,0.021797,-0.263162,-0.310092,-0.062721,-0.486976,-0.470184,-0.652631,-0.50098,-0.101455,-0.278174,-0.136747,-0.275367,-0.36798,-0.074271,0.446357,2.732792,0.880186,2.058002,-0.056077,-0.232547,-0.666933,0.453988,-0.981441,-0.157547,0.413749,1.557135,2.142266,-0.105326,0.1099,1.242064,2.788015,-0.257057,-1.376972,-0.85696,-1.012105,-0.281605,-1.128869,-1.834796,0.023449,1.369313,0.652219,1.490388,-0.113979,-0.025317,-0.460155,-0.275602,0.290969,-0.202324,-0.201697,-0.184536,-0.240841,-0.630694,-0.2568,0.764113,0.533079,1.306745,11@12@42@11/04@42/16@11/04/02
0.668104,-1.114187,0.662833,-1.129312,1.454887,-1.531828,1.076318,-1.269884,-0.062721,0.437284,-1.134164,0.014612,-0.997464,-0.101455,0.384732,-0.896587,0.037758,-0.818077,-0.074271,0.604758,-0.429436,0.47883,0.208027,-0.056077,0.54267,-0.836862,0.428747,-0.850823,0.502788,-0.570699,0.224633,-0.42218,-0.105326,-0.468323,0.371963,1.317961,1.139966,-0.082274,0.065686,0.160387,0.403598,-0.508354,-1.211357,-0.929183,-0.165958,-0.375916,-0.43029,0.755409,1.59182,0.557203,0.460749,0.640136,0.58909,0.571066,0.703331,1.197286,0.099726,0.100688,0.47284,0.497732,0.307039,14@14/07@14/13@14/07/11@14/13/01@14/13/01/01
-0.482331,-1.231563,-0.421273,-0.771693,-0.48701,0.505561,-0.506585,0.245159,-0.062721,0.131019,1.333187,-0.029897,0.906504,-0.101455,-0.159201,1.159611,-0.166496,0.864427,-0.074271,-0.468258,0.173832,-0.498685,-0.264702,-0.056077,-0.295146,1.045432,-0.259393,0.616906,-0.24935,0.625746,-0.276673,0.387422,-0.105326,-0.227397,-0.063087,0.280277,-0.19208,0.234208,-0.290192,-0.190437,0.092142,-0.126499,-0.477898,-0.04983,-0.376681,-0.16665,-0.259141,-0.405566,-0.532282,0.012155,-0.248456,-0.486207,-0.349237,-0.316407,-0.400818,-0.534039,-0.107773,-0.237209,-0.489434,-0.308797,-0.356682,01@01/01
-0.719252,-1.17137,-0.722689,-0.390234,-0.688816,0.220265,-0.712273,0.009838,-0.062721,-0.602449,1.203047,-0.566889,0.700417,-0.101455,-0.560444,0.348026,-0.526531,0.208036,-0.074271,-0.703319,-0.587153,-0.670497,-0.674153,-0.056077,-0.513505,0.884217,-0.388403,0.555034,-0.449981,0.535587,-0.403131,0.186081,-0.105326,5.892132,0.855353,-1.14654,-0.224569,0.262979,-0.698792,-0.541262,-3.333874,-0.89021,1.39242,-0.01319,-0.406785,0.315573,0.054634,-0.65045,-0.714071,-0.7344,-0.600962,-0.679797,-0.561942,-0.513493,-0.716553,-0.722871,-0.644209,-0.559756,-0.638104,-0.434704,-0.458371,10@14@10/01@10/03@14/10@10/01/03@10/01/05@10/01/09@10/03/04@10/01/05/01@10/01/09/05@10/03/04/01
-0.315572,-1.797378,-0.23408,-0.640567,-0.185984,0.248174,-0.175695,0.057431,-0.062721,0.319672,1.131337,0.186673,0.847956,-0.101455,0.285004,1.023439,0.397011,0.958197,-0.074271,-0.330638,-0.307205,-0.305252,-0.52154,-0.056077,0.137568,1.960436,-0.025339,0.726899,0.127984,0.737837,0.06842,0.419213,-0.105326,-0.227397,-0.498137,0.064092,-0.711902,-0.398756,0.131589,-0.098115,0.092142,0.35082,-0.294534,0.499766,0.104972,-0.41231,-0.31619,-0.19726,-0.207591,0.225947,0.217628,-0.317725,0.04317,0.059824,-0.216146,-0.182909,0.120595,0.338003,-0.277047,-0.080203,0.004723,10@42@10/03@42/04@42/16@10/03/01@10/03/04@10/03/04/09
-0.545578,-1.078071,-0.452992,-1.111431,-0.600886,-0.812385,-0.523162,-0.682904,-0.062721,-0.546376,-0.810142,-0.410821,-0.458826,-0.101455,-0.478407,-0.613349,-0.427434,-0.459071,-0.074271,-0.506588,-1.446711,-0.397943,0.08147,-0.056077,-0.530999,-0.719219,-0.336901,-0.201173,-0.437556,-0.587756,-0.433856,-0.428538,-0.105326,-0.80562,-0.933188,-0.887119,-0.322035,-0.139816,-0.685611,-0.310456,0.901928,0.875871,0.915672,0.060089,-0.135855,0.288278,-0.173566,-0.480375,-0.544191,-0.490135,-0.446267,-0.428717,-0.501261,-0.391937,-0.422261,-0.473233,-0.384836,-0.407066,-0.408914,-0.325825,-0.39138,14@20@14/04@20/01@20/01/10
0.055365,-0.542353,0.121605,-0.163742,0.065552,0.403226,0.155194,0.377361,-0.062721,1.62314,1.545661,2.168363,1.199242,-0.101455,1.035585,1.968473,1.135845,2.26562,-0.074271,-0.207797,-0.011486,-0.215091,-0.279592,-0.056077,0.719718,1.542149,0.202851,0.926263,0.604024,0.226119,-0.06192,-0.055528,-0.105326,-0.661064,-0.788171,-1.14654,-0.549458,-0.283671,0.7379,0.880501,0.715054,0.684944,1.39242,0.316567,-0.015441,-0.60338,-0.620456,0.0935,0.034712,1.535735,0.919048,-0.210488,0.651688,0.597737,0.127687,0.125766,2.134963,1.00289,-0.200728,0.135749,-0.056771,01@01/03@01/03/04
-0.639126,-1.451268,-0.543746,-1.469049,-0.524729,-1.320957,-0.51182,-1.026631,-0.062721,-0.748097,-1.131508,-0.71872,-1.109875,-0.101455,-0.585716,-1.049099,-0.567187,-0.799323,-0.074271,-0.552077,-1.210135,-0.444634,-0.067421,-0.056077,-0.51498,-1.464294,-0.671409,-1.215177,-0.549836,-0.597503,-0.583601,-0.409464,-0.105326,-0.612879,-0.111426,-0.065618,0.457699,-0.283671,0.329299,-0.264295,0.652763,-0.078767,-0.147842,-0.562786,-0.015441,-0.485099,-0.211599,-0.54981,-0.427292,-0.669033,-0.524513,-0.489023,-0.44867,-0.506176,-0.502674,-0.43299,-0.64719,-0.525825,-0.446957,-0.588218,-0.553532,10@40@42@43@10/01@10/03@40/01@40/20@42/04@43/01@10/01/09@10/03/01@43/01/03@10/01/09/05@43/01/03/05
-0.400375,0.12278,-0.420173,-0.247187,-0.241961,0.139637,-0.168716,-0.241347,-0.062721,-0.314241,-0.337387,-0.120455,-0.322995,-0.101455,-0.295087,-0.016915,-0.084208,-0.067916,-0.074271,-0.301544,0.505038,-0.029018,0.334585,-0.056077,-0.311586,-0.449075,0.43716,-0.493343,-0.230023,0.601379,0.242421,0.961773,-0.105326,-0.131026,-0.981527,-1.189777,-1.361681,-1.463285,-0.936044,-0.707442,-0.03244,0.971335,1.465766,1.525678,1.549933,0.888781,0.330375,-0.415279,-0.255712,-0.29379,-0.301751,-0.336497,-0.292814,-0.294221,-0.415976,-0.150848,-0.096842,-0.081894,-0.050424,0.479413,0.101602,01@02@01/07@01/20@02/13@01/07/01@01/20/15@02/13/03@01/20/15/03
-0.36255,0.167924,-0.36187,0.062749,-0.204963,0.068313,-0.215612,-0.466092,-0.062721,-0.475571,-0.515334,-0.48635,-0.508006,-0.101455,-0.374986,-0.193939,-0.363128,-0.292964,-0.074271,-0.359271,0.457723,-0.410133,-0.01531,-0.056077,-0.344888,-0.688719,-0.361887,-1.022688,-0.237615,0.357704,-0.311279,0.283573,-0.105326,-0.323767,-0.546476,0.064092,-0.159591,0.205437,-0.237469,-0.042722,0.216724,0.398552,-0.294534,-0.08647,-0.346578,-0.203044,-0.344715,-0.379941,-0.212695,-0.444182,-0.370815,-0.392345,-0.314745,-0.278407,-0.366804,-0.179593,-0.458573,-0.35314,-0.415215,-0.289446,-0.376608,11@11/02@11/02/03@11/02/03/01
1.080121,-1.09011,1.729522,-0.932622,1.046712,-0.734859,1.663282,-0.341821,-0.062721,1.008947,-0.701249,1.436958,-0.482245,-0.101455,1.11179,-0.787649,0.571165,-0.630537,-0.074271,1.550546,-1.099733,0.804515,0.256417,-0.056077,2.303874,-0.353217,-0.11177,-0.098053,1.197174,-0.553641,-0.022462,-0.428538,-0.105326,-1.672955,-1.513255,-1.016829,0.977522,1.039797,4.902987,1.628311,2.708372,1.878242,1.13571,-0.855904,-0.798128,-0.949124,-0.715539,1.172435,1.116449,1.108395,1.199297,1.641173,2.344596,1.281752,1.772727,1.714694,1.523199,0.637728,0.800289,-0.105745,0.045605,20@34@20/01@20/09@34/01@20/01/01@20/01/03@20/09/18@34/01/01@34/01/03@20/01/01/01@20/01/01/07@34/01/01/03@34/01/03/03@20/01/01/01/01@20/01/01/07/07
0.706133,-1.041955,1.193794,-0.89686,0.610187,-0.331722,1.371654,-0.357685,-0.062721,0.581744,-0.560485,1.066825,-0.423697,-0.101455,0.837685,-0.684158,0.63078,-0.472467,-0.074271,0.882307,-0.413664,0.837175,0.703091,-0.056077,1.787485,0.017142,0.541439,0.049751,0.563299,-0.50978,0.109818,-0.369195,-0.105326,-1.624769,-1.996645,-1.276251,0.13281,-0.283671,1.370571,0.41889,2.58379,2.976076,1.64913,-0.306308,-0.015441,-0.721661,-0.515865,0.789094,0.643265,0.653533,0.910265,0.921252,1.80485,0.627241,1.231466,1.420391,1.136425,0.687412,0.805423,0.544173,0.176494,01@01/06@01/06/06@01/06/06/11
-0.492093,0.056567,-0.474809,-0.247187,-0.318839,0.021797,-0.290863,-0.328601,-0.062721,-0.440169,-0.523302,-0.35822,-0.53845,-0.101455,-0.409394,-0.082278,-0.393033,-0.33851,-0.074271,-0.402912,-0.050915,-0.372643,-0.636931,-0.056077,-0.481889,-0.823791,-0.377439,-1.012376,-0.253951,0.662298,-0.194523,0.707448,-0.105326,-0.468323,-0.691493,-0.714171,-0.289546,-0.571382,-0.566985,-0.282759,0.403598,0.58948,0.658962,0.060089,0.255489,0.115405,-0.202091,-0.503933,-0.324247,-0.40683,-0.414329,-0.406424,-0.446541,-0.324668,-0.471063,-0.267375,-0.323818,-0.380608,-0.338196,-0.305958,-0.321298,11@11/02@11/02/03@11/02/03/01
1.303009,-0.13605,1.543246,-0.002814,1.934896,0.331902,2.486033,-0.214907,-0.062721,0.570102,-0.47284,0.784359,-0.522057,-0.101455,1.218321,0.323515,1.476725,0.41701,-0.074271,0.720211,0.887502,1.298792,0.543033,-0.056077,0.855244,-0.941434,1.072778,-0.813013,1.35271,5.413964,3.438485,8.536424,-0.105326,-1.094731,-1.271561,-0.843882,-0.809369,-1.376972,-0.184746,-0.661281,1.400257,1.448654,0.842326,0.646325,1.369313,-0.239438,0.2448,1.333417,1.931336,0.633382,1.227242,0.679088,0.909957,0.863271,1.556075,2.538123,0.853399,1.494487,1.283876,1.146618,2.268661,01@01/06@01/06/02@01/06/02/01
0.209719,-1.60476,0.392952,-1.653818,0.447782,-1.246532,0.853617,-0.714633,-0.062721,-0.055021,-1.389133,0.193802,-1.119243,-0.101455,0.097408,-0.948332,-0.006611,-0.855585,-0.074271,1.922304,-1.253508,0.834875,0.275028,-0.056077,1.376059,-0.222502,0.228857,-0.441784,0.17308,-0.746145,-0.345238,-0.45397,-0.105326,-0.998361,-1.368238,-1.016829,0.197787,1.64399,1.515558,0.991287,1.275675,1.59185,1.13571,-0.379587,-1.008852,-0.739858,-0.639473,0.323298,0.550669,0.071623,0.169522,2.028118,1.400945,0.249829,0.447489,0.925094,0.294902,0.057668,0.829929,0.264752,-0.293127,20@20/01@20/09@20/01/03@20/09/18@20/01/03/01
-0.915702,-1.842522,-0.811427,-1.796866,-0.949481,-1.748902,-0.896803,-1.28046,-0.062721,-0.990686,-1.532552,-0.918141,-1.250389,-0.101455,-0.808888,-1.136249,-0.737822,-0.930601,-0.074271,-0.764509,-1.904091,-0.604716,-0.294481,-0.056077,-0.779287,-1.525294,-0.877163,-0.984878,-0.304799,-0.687663,0.143777,-0.445493,-0.105326,1.218161,0.51698,0.626172,-0.387013,-0.427527,0.302938,-0.725906,-1.340555,-0.65155,-0.771282,0.133369,0.104972,-0.476,0.368408,-0.803993,-0.823435,-0.882826,-0.747274,-0.663606,-0.712688,-0.24607,-0.762397,-0.80203,-0.840975,-0.692249,-0.59516,-0.813715,0.224933,01@14@20@43@01/04@01/06@14/04@14/07@20/01@43/01@01/06/02@14/07/02@20/01/10@43/01/03@01/06/02/01@43/01/03/09
-0.337942,-1.4302,-0.341336,-1.016066,-0.296496,-1.804721,-0.247675,-1.029275,-0.062721,-0.584391,-1.120884,-0.595598,-0.821821,-0.101455,-0.389566,-0.607902,-0.388733,-0.40013,-0.074271,-0.199484,1.017619,-0.247061,1.789997,-0.056077,-0.264373,-1.215936,-0.30605,0.005066,-0.41915,-0.590193,-0.387283,-0.405225,-0.105326,0.350827,-0.304782,0.539698,0.165299,0.665774,0.105228,-0.356617,-0.593061,0.112161,-0.697936,-0.342948,-0.617508,-0.394113,-0.135533,-0.245204,-0.158499,-0.500702,-0.355445,-0.263285,-0.207647,-0.372819,-0.312641,-0.164999,-0.544634,-0.371519,-0.362936,-0.310087,-0.345689,11@16@11/02@16/03@11/02/03@16/03/01@11/02/03/04
-0.159388,1.702846,-0.276066,1.356135,-0.622028,-0.719353,-0.622843,-0.600938,-0.062721,-0.492203,-0.19928,-0.531244,-0.252738,-0.101455,-0.056946,0.54956,-0.07209,0.350031,-0.074271,0.384013,1.376425,0.161885,0.144749,-0.056077,-0.154772,0.418001,-0.14313,-0.273356,-0.432265,-0.168635,-0.549641,-0.225078,-0.105326,0.1099,0.130269,0.36675,-0.19208,0.090352,-0.237469,0.040368,-0.281605,-0.317427,-0.551244,-0.04983,-0.286371,-0.203044,-0.382749,-0.278888,-0.572869,-0.490627,-0.09875,0.308334,-0.176774,-0.427106,-0.320405,-0.581136,-0.526547,-0.100879,0.155194,-0.124322,-0.547348,12@42@12/01@42/16@12/01/01
-0.3233,-0.698855,-0.298067,-0.628646,0.19048,-0.11775,0.047224,-0.307448,-0.062721,-0.377205,-0.687969,-0.445695,-0.721119,-0.101455,-0.318609,-0.302876,-0.287485,-0.370659,-0.074271,-0.233658,-0.015428,-0.14954,-0.380093,-0.056077,-0.369969,-0.444718,-0.412879,-0.675521,-0.283862,-0.292909,-0.568723,-0.322569,-0.105326,-0.275582,0.226947,0.409987,-0.354524,-0.772779,-0.158385,0.742017,0.154433,-0.41289,-0.587917,0.096729,0.466212,-0.257635,-0.591931,-0.280541,0.201918,-0.326473,-0.304944,-0.236534,-0.352005,-0.262829,-0.281031,0.073583,-0.39855,-0.26912,-0.12791,-0.367106,-0.551814,14@20@32@34@14/01@20/01@32/07@34/01@20/01/01@34/01/01@20/01/01/01@34/01/01/01@20/01/01/01/01
-0.119122,-0.256436,0.038001,-0.181623,0.034801,0.424934,-0.077323,0.538648,-0.062721,0.381686,0.517819,0.382048,0.463884,-0.101455,-0.106324,-0.490794,-0.11255,-0.405488,-0.074271,-0.421153,-0.066686,-0.404843,0.077748,-0.056077,-0.265216,-0.061287,-0.390187,0.108185,-0.103478,-0.202749,-0.12143,-0.248391,-0.105326,-1.239287,0.420302,-0.368276,-0.159591,-0.053503,0.223854,-0.199669,1.711713,-0.556086,0.182214,-0.08647,-0.196061,-0.448704,-0.259141,-0.10344,0.001903,0.346851,-0.0732,-0.424023,-0.264922,-0.086514,0.043947,-0.12343,0.354727,-0.085731,-0.415682,-0.402969,-0.08872,11@14@16@20@42@11/04@14/04@16/07@20/01@20/09@42/10@11/04/02@20/01/10@20/01/21@20/09/01@42/10/05
-0.489246,-0.542353,-0.606083,-0.551162,-0.350311,-0.170468,-0.563951,-0.257211,-0.062721,-0.530694,0.090216,-0.52373,-0.002155,-0.101455,-0.546058,-0.035979,-0.551745,-0.081312,-0.074271,-0.604723,0.154117,-0.597586,0.833371,-0.056077,-0.475777,-0.05693,-0.43863,-0.276793,-0.526368,-0.13452,-0.379844,0.124619,-0.105326,3.290128,2.933927,-0.152092,0.782588,2.593434,-0.435179,-0.642816,-2.524088,-1.940312,-0.074496,-0.745985,-1.279782,-0.03927,0.206767,-0.459916,-0.341016,-0.557222,-0.558047,-0.623715,-0.47784,-0.526946,-0.593993,-0.55018,-0.540062,-0.563997,-0.658643,-0.423093,-0.423673,10@34@10/03@34/11@10/03/01@34/11/03@10/03/01/02@34/11/03/07
-0.257613,2.157304,-0.439791,2.184617,-0.56557,-0.784476,-0.692424,-0.830971,-0.062721,-0.70129,-0.66141,-0.745887,-0.737512,-0.101455,-0.465965,-0.188492,-0.486853,-0.504617,-0.074271,-0.325328,0.781043,-0.384373,-0.447094,-0.056077,-0.265427,-0.649504,-0.066642,-1.197991,-0.482883,-0.197876,-0.427064,-0.004663,-0.105326,1.603643,2.498877,1.534146,0.197787,-0.168587,-0.540624,-0.430475,-1.58972,-1.749384,-1.321375,-0.379587,-0.105751,0.079011,-0.068974,-0.409906,-0.510653,-0.664118,-0.46463,-0.377093,-0.236391,-0.4762,-0.511177,-0.632435,-0.706817,-0.465032,-0.362002,0.022484,-0.452874,11@14@11/02@14/07@11/02/03@14/07/04@11/02/03/04@11/02/03/04/03
-0.394681,1.531296,-0.517345,1.397857,-0.633079,-0.979842,-0.692642,-0.905004,-0.062721,-0.694162,-0.741088,-0.665926,-0.742196,-0.101455,-0.465382,-0.136747,-0.450498,-0.52605,-0.074271,-0.333178,0.438008,-0.359533,-0.26098,-0.056077,-0.373131,-0.457789,-0.460047,-1.132682,-0.483113,-0.280725,-0.61659,-0.301375,-0.105326,1.362717,1.290403,-0.152092,-0.354524,-0.197358,-0.132024,0.141923,-1.402847,-1.128869,-0.074496,0.096729,-0.075648,-0.275832,-0.43029,-0.506206,-0.563634,-0.649374,-0.467824,-0.364656,-0.35456,-0.468411,-0.564971,-0.626465,-0.623936,-0.425849,-0.348465,-0.380522,-0.606093,10@18@40@42@43@10/03@18/02@40/01@42/04@43/01@10/03/01@18/02/01@43/01/03@10/03/01/03@18/02/01/01@43/01/03/05@18/02/01/01/01
-0.606384,-0.864386,-0.584815,-0.807455,-0.459142,-0.254196,-0.536904,-0.47138,-0.062721,-0.741207,-0.780926,-0.692323,-0.760931,-0.101455,-0.569386,-0.496241,-0.46418,-0.534087,-0.074271,-0.500816,0.441951,-0.244071,0.275028,-0.056077,-0.587064,-0.584147,-0.254803,-0.76489,-0.571004,-0.383069,0.535119,-0.254749,-0.105326,0.447197,0.613658,-0.411513,-1.134259,-1.750995,-0.988766,-1.159821,-0.655352,-0.699282,0.218887,1.122641,2.24231,1.088949,3.315983,-0.556836,-0.444548,-0.694344,-0.548266,-0.53525,-0.564497,-0.548661,-0.564601,-0.504852,-0.649575,-0.439382,-0.264911,-0.200434,0.609699,02@20@02/13@20/01@20/03@20/09@02/13/03@20/01/17@20/03/02@20/09/04@20/03/02/03
