@relation 'spos.train'

@attribute "t0_green" numeric 
@attribute "t0_green_bkg" numeric 
@attribute "t0_red" numeric 
@attribute "t0_red_bkg" numeric 
@attribute "t0_flag" numeric 
@attribute "t0point5_green" numeric 
@attribute "t0point5_green_bkg" numeric 
@attribute "t0point5_red" numeric 
@attribute "t0point5_red_bkg" numeric 
@attribute "t0point5_flag" numeric 
@attribute "t2_green" numeric 
@attribute "t2_green_bkg" numeric 
@attribute "t2_red" numeric 
@attribute "t2_red_bkg" numeric 
@attribute "t2_flag" numeric 
@attribute "t5_green" numeric 
@attribute "t5_green_bkg" numeric 
@attribute "t5_red" numeric 
@attribute "t5_red_bkg" numeric 
@attribute "t5_flag" numeric 
@attribute "t7_green" numeric 
@attribute "t7_green_bkg" numeric 
@attribute "t7_red" numeric 
@attribute "t7_red_bkg" numeric 
@attribute "t7_flag" numeric 
@attribute "t9_green" numeric 
@attribute "t9_green_bkg" numeric 
@attribute "t9_red" numeric 
@attribute "t9_red_bkg" numeric 
@attribute "t9_flag" numeric 
@attribute "t11point5_green" numeric 
@attribute "t11point5_green_bkg" numeric 
@attribute "t11point5_red" numeric 
@attribute "t11point5_red_bkg" numeric 
@attribute "t11point5_flag" numeric 
@attribute "gal_ndt80_green" numeric 
@attribute "gal_ndt80_green_bkg" numeric 
@attribute "gal_ndt80_red" numeric 
@attribute "gal_ndt80_red_bkg" numeric 
@attribute "ndt80_delete_early_green" numeric 
@attribute "ndt80_delete_early_green_bkg" numeric 
@attribute "ndt80_delete_early_red" numeric 
@attribute "ndt80_delete_early_red_bkg" numeric 
@attribute "ndt80_delete_early_flag" numeric 
@attribute "ndt80_delete_mid_green" numeric 
@attribute "ndt80_delete_mid_green_green_bkg" numeric 
@attribute "ndt80_delete_mid_green_red" numeric 
@attribute "ndt80_delete_mid_green_red_bkg" numeric 
@attribute "ndt80_delete_mid_green_flag" numeric 
@attribute "t0_correlation" numeric 
@attribute "t0point5_correlation" numeric 
@attribute "t2_correlation" numeric 
@attribute "t5_correlation" numeric 
@attribute "t7_correlation" numeric 
@attribute "t9_correlation" numeric 
@attribute "t11point5_correlation" numeric 
@attribute "ndt80_delete_early_correlation" numeric 
@attribute "ndt80_delete_mid_correlation" numeric 
@attribute "t0_regression" numeric 
@attribute "t0point5_regression" numeric 
@attribute "t2_regression" numeric 
@attribute "t5_regression" numeric 
@attribute "t7_regression" numeric 
@attribute "t9_regression" numeric 
@attribute "t11point5_regression" numeric 
@attribute "ndt80_delete_early_regression" numeric 
@attribute "ndt80_delete_mid_regression" numeric 
@attribute "t0_g.r_ratio" numeric 
@attribute "t0point5_g.r_ratio" numeric 
@attribute "t2_g.r_ratio" numeric 
@attribute "t5_g.r_ratio" numeric 
@attribute "t7_g.r_ratio" numeric 
@attribute "t9_g.r_ratio" numeric 
@attribute "t11point5_g.r_ratio" numeric 
@attribute "ndt80_delete_early_g.r_ratio" numeric 
@attribute "ndt80_delete_mid_g.r_ratio" numeric 
@attribute "failed_pcr.1" numeric 
@attribute "failed_pcr.2" numeric 
@attribute "failed_pcr.3" numeric 
@attribute "failed_pcr.5" numeric 
@attribute "overlaps_another_orf" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
1.502198,1.743162,1.159515,1.698755,-0.056277,1.507712,0.913913,1.894853,0.669184,-0.101818,1.924589,1.965124,1.170306,0.930885,-0.144518,1.181583,1.549761,0.661544,0.448463,-0.151666,1.77858,0.954839,1.11657,0.456714,-0.155733,0.655524,0.8387,0.539798,0.835694,-0.062944,0.360044,-0.444236,0.162261,-0.210902,-0.084583,1.827547,-0.311685,1.132357,-0.334758,-0.46257,0.161388,-0.562559,0.243418,-0.126644,-0.581288,-0.39579,-0.785617,-0.248247,-0.126644,-0.469502,0.155501,0.426947,0.256554,0.436969,0.665664,0.541654,0.176739,0.365689,-0.20791,-0.302145,0.338524,0.173193,0.005272,-0.08547,-0.088093,-0.039011,0.105336,0.593032,-0.33533,0.241375,0.082045,-0.062784,-0.22955,-0.194992,0.404727,-0.078017,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@10@14@20@32@34@40@43@01/04@10/03@14/07@20/09@32/01@34/11@40/01@43/01@10/03/03@14/07/03@20/09/07@20/09/18@34/11/12@43/01/03@20/09/18/09@43/01/03/05@20/09/18/09/01
1.582325,2.256281,1.279237,1.553624,-0.056277,2.2316,1.341731,2.726732,1.161254,-0.101818,1.453728,0.51317,1.345446,0.584235,-0.144518,1.083402,0.485699,2.351657,2.099077,-0.151666,2.523225,1.957076,4.517747,3.089588,-0.155733,0.747143,0.84896,0.99205,0.79407,-0.062944,0.652942,0.764304,0.771738,1.762445,-0.084583,0.191287,-0.311685,1.993305,-0.49157,-0.243578,0.221135,0.877263,1.430535,-0.126644,-0.441686,-0.431379,0.883235,-0.054958,-0.126644,-0.434464,0.422537,0.709687,0.371958,0.056805,0.538057,0.541654,0.162229,0.294764,-0.167652,-0.268065,-0.025523,-0.539067,-0.609112,-0.383492,-0.37908,-0.609042,-0.454752,0.165786,-0.327906,-0.152861,-0.605063,-0.610382,-0.473823,-0.456291,-1.208477,-0.646232,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@01/01@01/20@01/01/09@01/01/13@01/20/17@01/01/09/04@01/01/09/05@01/01/09/06@01/20/17/09
-0.09173,0.719624,-0.265934,0.537709,-0.056277,-0.358318,0.291363,-0.037165,0.250606,-0.101818,-0.419652,-0.289903,-0.309013,-0.227242,-0.144518,-0.293483,0.902213,-0.320116,0.954601,-0.151666,-0.410074,-0.087559,-0.336751,0.01818,6.416187,-0.285987,0.236793,-0.207852,0.107281,-0.062944,-0.67111,-0.388379,-0.567641,-0.303272,-0.084583,-0.339429,-0.613213,-0.524465,-0.796765,-0.08259,0.101642,0.114956,0.15163,-0.126644,0.271586,2.573362,0.709507,4.300473,-0.126644,0.343376,0.224733,0.134782,0.058718,0.004004,0.549657,-2.889465,0.292815,-0.03149,1.406901,-0.502573,-0.370842,-0.166749,-0.33142,-0.36121,-0.513074,-0.335496,-0.288247,1.500931,-0.528351,-0.439579,-0.194583,-0.407846,-0.511404,-0.301447,0.404727,-0.389978,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,40@40/10@40/10/02@40/10/02/02@40/10/02/02/01
-0.334098,-0.023049,-0.345863,0.278751,-0.056277,-0.460295,-0.328237,-0.09252,-0.19673,-0.101818,-0.437681,-0.476216,-0.182575,-0.43208,-0.144518,-0.441934,0.329506,0.050314,0.312486,-0.151666,-0.160694,-0.067478,0.672908,0.026549,-0.155733,-0.446924,0.195754,-0.351765,0.344535,-0.062944,-0.549142,-0.162413,-0.388662,-0.09544,-0.084583,-0.171748,-0.558839,1.106606,-0.408949,-0.919098,0.002065,-0.535654,0.08432,-0.126644,-0.836755,-0.314443,-0.518753,-0.112945,-0.126644,-0.707759,0.125831,-0.119684,0.058718,0.436969,-0.09418,0.043458,0.140465,-0.272635,-0.869938,-0.550448,-0.592079,-0.778074,-0.707445,-0.628595,-0.59607,-0.650332,-0.486409,0.539627,-0.56547,-0.666564,-0.854921,-0.752908,-0.59596,-0.630491,-1.208477,-0.679657,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,16@16/01
0.441014,0.873559,0.231323,0.574703,-0.056277,0.161321,-0.065645,0.777294,-0.327736,-0.101818,-0.027617,-0.296327,0.090436,-0.258755,-0.144518,-0.123101,-0.500267,-0.307399,-0.367401,-0.151666,0.692826,0.273903,0.103969,-0.016969,-0.155733,-0.209136,0.561686,-0.385849,0.286262,-0.062944,-0.244516,-0.058316,-0.344332,-0.231895,-0.084583,-0.791921,-0.830708,-0.685955,-0.808568,-0.751401,0.02198,-0.604139,-0.050302,-0.126644,-0.738412,-0.136497,-0.777634,-0.29979,-0.126644,-0.287305,0.333525,0.530618,0.545065,0.257447,0.509055,0.123813,0.314579,0.110359,-0.064769,-0.518802,-0.308801,0.161767,0.243631,0.297968,-0.029096,-0.391123,-0.253242,0.593032,-0.543199,-0.3679,0.108816,0.169758,0.240206,-0.03047,-0.813881,-0.417832,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,14@16@20@42@14/04@16/01@20/09@42/19@20/09/03
-0.051998,0.606197,-0.258451,0.284442,-0.056277,0.012937,0.096632,-0.137811,0.087647,-0.101818,-0.194075,-0.17426,-0.232213,-0.337539,-0.144518,-0.00704,0.66467,0.029392,0.433355,5.334302,-0.431883,-0.36322,-0.37828,-0.504043,-0.155733,0.015694,0.770302,0.131415,1.16452,-0.062944,-0.244516,-0.464548,-0.174361,-0.324265,-0.084583,-0.147226,-0.506936,-0.190306,-0.704026,0.33448,-0.296667,0.186703,-0.233877,-0.126644,0.19472,-0.904206,0.264733,-0.879655,-0.126644,0.623679,0.709354,0.690837,0.726415,0.50033,0.717867,0.622008,0.43791,0.252209,1.697656,-0.08062,-0.199938,-0.236261,-0.34322,-0.296221,-0.307083,-0.153132,-0.232847,1.554337,-0.082918,-0.140915,-0.319512,-0.422848,-0.445638,-0.41758,-0.117534,-0.222856,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@02@16@01/05@02/07@16/21@16/21/07
-0.687384,0.692617,-0.729179,0.159231,-0.056277,-0.890371,0.312016,-1.018077,-0.104068,-0.101818,-0.753825,-0.219232,-0.750139,-0.400567,-0.144518,-0.596459,-0.002403,1.3581,1.279436,-0.151666,-0.700574,-0.480056,1.936756,0.311094,-0.155733,-0.152777,0.893419,4.867588,1.996991,-0.062944,-0.702188,-0.441697,-0.127661,-0.080745,-0.084583,-0.717122,-0.358644,1.361318,-0.493257,-1.063513,-0.286709,-0.984477,-0.405213,-0.126644,-0.875471,-0.843196,-0.328679,-0.58328,-0.126644,-3.293552,-1.792872,-0.845384,-0.955192,-1.09425,0.497454,-2.98589,-1.709498,-0.648537,-2.229779,-0.139045,-0.375524,-1.116112,-1.016603,-1.049169,-1.124046,-0.423237,-0.515935,0.699844,0.139799,-0.260381,-1.167243,-1.052961,-1.225433,-1.153089,-1.684315,-0.211714,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,40@42@43@40/01@42/04@43/01@43/01/03@43/01/03/05@43/01/03/09
0.053624,-0.695506,0.358529,-0.765622,-0.056277,0.080035,-0.089248,1.114459,0.026938,-0.101818,0.238211,-0.630405,0.203762,-0.18785,-0.144518,0.235206,-0.711778,-0.409955,-0.801773,-0.151666,0.288457,-0.282895,-0.211301,-0.236236,-0.155733,-0.432157,-0.669487,-0.476426,-0.288143,-0.062944,1.419637,-0.253815,0.796155,-0.225597,-0.084583,-0.512453,-0.155978,-0.35499,-0.358364,-0.007226,-0.301646,-0.203011,-0.545954,-0.126644,-0.345886,-0.283938,-0.704265,-0.383549,-0.126644,0.315346,0.274184,0.700262,0.495606,-0.069917,0.683065,0.646114,0.43791,0.330227,-0.919143,-0.65837,-0.005624,1.246345,0.34747,0.259903,0.020902,-0.102667,0.230138,-1.650012,-0.654557,-0.128968,1.036859,0.319785,0.061699,-0.127248,-0.616582,-0.150436,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@01/06@01/06/06@01/06/06/11
0.435716,-0.009546,0.592532,0.03402,-0.056277,0.510703,-0.590829,-0.174198,-0.44596,-0.101818,0.835697,1.181326,0.136797,0.702411,-0.144518,1.16505,0.869672,0.229991,0.565555,-0.151666,0.271643,-0.133199,-0.358208,-0.365118,-0.155733,0.603686,-0.501911,0.098277,-0.404689,-0.062944,1.903109,0.104177,1.060712,0.169072,-0.084583,-0.287508,-0.600855,-0.110459,-0.171201,0.484025,-0.993707,-0.55889,-0.925342,-0.126644,2.098002,-0.105992,0.289823,-0.267576,-0.126644,-0.049047,0.610452,0.398673,0.569794,0.225767,0.607661,0.485406,0.416146,0.422429,-0.507612,0.638321,0.67799,1.010194,0.829695,0.362029,0.012902,1.051731,0.394816,-0.955736,0.436755,0.695345,0.73346,0.657345,0.315367,-0.078859,-0.442496,0.941429,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@11@12@16@32@01/05@11/02@12/04@16/01@32/01@01/05/25@11/02/03@12/04/03@32/01/07@11/02/03/04
1.072427,0.830349,0.874833,0.876348,-0.056277,0.158661,-0.056793,1.30646,0.116405,-0.101818,0.039049,-0.906662,0.603679,-0.613284,-0.144518,0.12488,-0.152088,0.720206,0.123628,-0.151666,0.603429,0.120555,1.251711,0.35796,-0.155733,0.097971,0.113676,-0.034589,0.348698,-0.062944,-0.327196,-0.294438,-0.426591,-0.271782,-0.084583,1.765899,0.190037,2.039616,-0.043053,-0.198991,0.425268,0.821007,0.628925,-0.126644,-0.52053,-0.177171,0.543002,-0.235361,-0.126644,0.385422,0.432428,0.351549,0.404931,0.310248,0.224839,0.485406,0.242031,0.308949,0.731454,-0.615364,-0.562815,-0.534306,-0.516286,0.452085,0.324888,-0.597572,-0.456578,0.272597,-0.661981,-0.690457,-0.613987,-0.557873,-0.079228,0.211473,-0.314832,-0.635091,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,14@14/07@14/13@14/07/11@14/13/01@14/13/01/01
0.196991,1.991619,0.022829,1.718675,-0.056277,-0.214368,0.8372,0.238838,0.560545,-0.101818,-0.077093,1.251996,0.182221,0.946641,-0.144518,0.068536,2.028101,0.382593,3.390861,-0.151666,-0.32667,0.494796,-0.201265,0.555467,-0.155733,0.434913,2.336628,0.607652,2.508961,-0.062944,-0.63622,-0.345217,-0.527104,-0.366251,-0.084583,-0.121608,0.073875,-0.312671,-0.390401,1.301198,2.03344,2.405544,4.239229,-0.126644,1.818233,6.020425,2.829975,4.635506,-0.126644,0.42046,0.313745,0.379823,-0.056686,-0.143838,0.752669,-0.165462,0.213012,0.358597,0.704615,-0.558562,-0.492581,-0.422896,-0.462793,-0.360282,-0.406079,-0.479437,-0.286725,0.913467,-0.580318,-0.582938,-0.435517,-0.467856,-0.483218,-0.475647,0.300274,-0.501393,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@10@14@32@34@40@01/04@10/03@14/07@32/01@34/11@40/01@40/20@10/03/01@14/07/03@32/01/01@34/11/12@40/01/05
1.347242,2.172561,1.132305,2.06585,-0.056277,0.849739,1.200109,0.605809,0.940781,-0.101818,0.779513,1.631046,0.508617,1.175115,-0.144518,1.089813,1.461903,0.797737,1.725139,-0.151666,0.432958,2.097645,0.466131,1.917934,-0.155733,1.691366,1.76892,1.657329,1.884608,-0.062944,-0.317521,-0.230964,-0.289809,-0.160519,-0.084583,-0.172844,-0.165864,0.363831,-0.307779,2.170456,0.997837,0.601283,0.537137,-0.126644,2.723952,0.107543,0.757406,-0.170931,-0.126644,0.686747,0.570891,0.624865,0.281283,0.215207,0.578659,0.308627,0.336343,0.486262,0.521215,-0.01895,0.106751,-0.038199,-0.292874,-0.187596,-0.225087,0.266649,0.235617,0.219192,-0.075494,0.026337,0.019581,-0.332832,-0.314106,-0.311125,-0.860304,0.250657,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,11@16@34@11/02@16/13@34/07@11/02/03@16/13/01@34/07/01@11/02/03/04
-0.459586,-0.790028,-0.346203,-0.657485,-0.056277,-0.366298,-0.337088,1.335106,0.020547,-0.101818,-0.308541,0.153393,0.386394,0.741803,-0.144518,-0.297532,-0.731302,-0.054293,-0.67335,-0.151666,-0.418398,-0.578637,-0.435208,-0.574342,-0.155733,-0.49183,-0.891782,-0.392161,-0.633619,-0.062944,-0.038403,-0.441697,0.233142,-0.33896,-0.084583,-0.836444,-1.102577,-0.774585,-0.540469,-0.686296,-0.06266,-0.340797,-0.246115,-0.126644,-0.654198,-0.105992,-0.79284,-0.216032,-0.126644,0.651709,0.600561,0.558892,0.784117,0.289127,0.561258,0.726468,0.278305,0.365689,-0.252642,-0.845003,-0.806294,-0.431466,-0.23466,-0.369566,-0.546072,-0.510978,-0.031338,-1.009142,-0.86985,-0.929389,-0.542599,-0.280323,-0.511404,-0.649846,-0.419284,-0.5571,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@01/04@01/05@01/07
-0.086764,-0.533468,4.1e-05,-0.128185,-0.056277,0.664111,-0.770808,-0.175359,-0.596138,-0.101818,1.316202,0.339706,1.613306,0.166679,4.937688,0.364089,0.498715,0.232452,0.641098,-0.151666,0.386178,-0.160582,-0.290205,-0.266364,-0.155733,-0.079844,-1.165376,-0.323677,-0.866711,-0.062944,2.051464,1.04105,0.725512,0.649813,-0.084583,0.744333,0.669515,0.108721,0.225046,2.505848,-0.236921,-0.054626,-0.307307,-0.126644,1.348558,-0.136497,0.035884,-0.151603,-0.126644,0.462505,0.343416,-0.873658,0.726415,-0.038237,0.59606,0.557724,0.517712,0.543001,-0.131866,0.68782,-0.727866,0.057023,0.648762,0.439088,0.410884,1.41015,0.345808,-0.475084,0.577808,-0.379846,-0.069654,0.642343,0.352948,0.327606,0.961804,1.214395,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@01/03@01/03/01@01/03/01/03
-0.526799,-0.390335,-0.593811,-0.469669,-0.056277,0.186741,-0.065645,0.605422,0.017352,-0.101818,0.044919,0.686633,0.093246,0.024867,-0.144518,-0.200026,-0.965591,-0.117877,-0.782887,-0.151666,0.745266,-0.072955,0.457307,-0.184348,-0.155733,0.828817,-0.105199,0.263019,-0.908334,-0.062944,-0.081502,-0.111634,-0.293365,-0.242392,-0.084583,0.37116,-0.242482,-0.188509,-0.238647,-0.329991,0.191261,-0.087646,0.035366,-0.126644,-0.378102,0.112627,-0.02494,0.473363,-0.126644,0.140157,0.195062,0.379823,0.371958,0.47921,0.659864,0.260414,0.329089,0.223839,0.297557,-0.458755,-0.226861,-0.267684,-0.099354,0.297039,0.170895,-0.401445,-0.339995,1.287308,-0.446688,-0.33206,-0.328435,-0.145299,0.174441,0.153407,1.147497,-0.440115,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,14@14/01@14/04
-0.05266,-0.220195,-0.05812,-0.085499,-0.056277,1.198825,0.326768,2.128662,0.30173,-0.101818,0.952679,1.123504,0.953489,0.198192,-0.144518,0.636699,-0.044705,0.051544,-0.356069,-0.151666,2.433495,0.239217,0.105526,-0.487305,-0.155733,1.866468,0.506968,-0.115067,-0.562859,-0.062944,0.942322,-0.131945,-0.342199,-0.469117,-0.084583,1.072845,-0.356173,-0.520073,-0.650069,-0.234108,0.216156,-0.647758,-0.160447,-0.126644,-0.15033,-0.085656,-0.758246,-0.074287,-0.126644,0.455498,0.452208,0.445796,0.61101,0.320808,0.369847,0.469335,0.321834,0.145822,0.284138,-0.457132,-0.185891,0.528371,1.522745,2.732284,2.598785,0.488582,0.748218,-0.101243,-0.483808,-0.260381,0.403291,1.512499,2.77689,2.592199,5.5693,0.389925,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@14@01/06@14/07@01/06/10@14/07/01
0.162557,0.14439,-0.009823,0.292979,-0.056277,0.433259,-0.109902,1.769432,0.161138,-0.101818,0.671755,-0.501914,0.647698,-0.715703,-0.144518,0.312805,-0.431933,0.181585,-0.386286,-0.151666,1.952381,0.175322,1.513686,0.058351,-0.155733,1.22483,0.202594,0.864233,0.227989,-0.062944,0.392588,-0.154796,0.275575,-0.254988,-0.084583,2.23168,0.45202,4.93087,0.214929,1.70288,0.390416,1.797737,0.696236,-0.126644,1.039399,-0.126329,1.421145,0.363833,-0.126644,0.308339,0.501659,0.455221,0.437904,0.627052,0.538057,0.244344,0.321834,-0.03149,0.843283,-0.612929,-0.095757,0.016077,-0.117448,-0.057617,-0.274085,-0.282737,-0.247154,1.020279,-0.647133,-0.200648,-0.096424,-0.175304,-0.088623,-0.340158,-0.95315,-0.339842,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@11@16@18@30@32@34@40@42@43@01/05@11/02@16/19@18/02@32/01@34/11@40/01@42/04@43/01@01/05/25@11/02/03@16/19/01@18/02/01@32/01/05@34/11/09@43/01/03@11/02/03/04@18/02/01/02@43/01/03/05@43/01/03/09@18/02/01/02/05
-0.535739,0.033664,-0.594491,0.088089,-0.056277,-0.149339,-0.042041,-0.524137,-0.116849,-0.101818,-0.348792,-0.829567,-0.601692,-1.259313,-0.144518,-0.457117,-0.809399,-0.707366,-0.680904,-0.151666,0.304439,0.091346,-0.498712,-0.351728,-0.155733,0.059997,1.143074,-0.356499,0.094794,-0.062944,-0.390819,-0.210653,-0.513118,-0.30747,-0.084583,2.026188,0.553353,1.505441,0.440874,0.384591,0.738936,-0.608215,0.457588,-0.126644,0.009337,-0.304275,-0.579577,0.13833,-0.126644,-0.721774,0.017038,0.144206,-0.707897,0.352488,-1.086037,0.332733,-0.011885,0.067804,0.181255,0.269925,0.619461,0.655969,1.465318,-0.115179,0.72687,1.163558,0.357679,1.928178,0.317972,0.683399,0.9387,1.40748,0.709963,0.65665,0.242246,1.275673,0.129824,-0.109457,-0.048718,-0.048718,-0.311411,01@10@11@14@32@34@40@42@43@01/04@10/03@11/02@14/07@32/01@34/01@34/07@40/01@42/04@43/01@10/03/01@11/02/01@11/02/02@14/07/03@32/01/09@34/07/01@43/01/03@10/03/01/01@43/01/03/05@10/03/01/01/03@10/03/01/01/09
